subnum,group,block,trial,cue,flank,location,direction,rt,error
13,Control,2,3,Double,Neutral,up,left,401.06017426738754,0
13,Control,2,4,Spatial,Neutral,up,left,362.4093990454089,0
13,Control,2,5,None,Congruent,up,left,404.733869700761,0
13,Control,2,6,Center,Congruent,up,left,369.66939232574435,0
13,Control,2,7,Double,Congruent,up,left,376.4807009813205,0
13,Control,2,8,Spatial,Congruent,up,left,442.61720762142954,0
13,Control,2,9,None,Incongruent,up,left,461.5721199760996,0
13,Control,2,10,Center,Incongruent,up,left,451.73706102681206,0
13,Control,2,11,Double,Incongruent,up,left,558.3331703899061,0
13,Control,2,12,Spatial,Incongruent,up,left,332.9799496456143,0
13,Control,2,13,None,Neutral,down,left,487.25230631679926,1
13,Control,2,14,Center,Neutral,down,left,301.9025217925164,0
13,Control,2,15,Double,Neutral,down,left,398.5610793917947,0
13,Control,2,16,Spatial,Neutral,down,left,341.78805186171866,0
13,Control,2,17,None,Congruent,down,left,412.40748838362003,0
13,Control,2,18,Center,Congruent,down,left,332.81225000826174,0
13,Control,2,19,Double,Congruent,down,left,393.3688307927391,0
13,Control,2,20,Spatial,Congruent,down,left,246.72641437458617,0
13,Control,2,21,None,Incongruent,down,left,505.527696821303,0
13,Control,2,22,Center,Incongruent,down,left,455.6685029103511,0
13,Control,2,23,Double,Incongruent,down,left,534.8766062623818,0
13,Control,2,24,Spatial,Incongruent,down,left,485.6416214235769,0
13,Control,2,25,None,Neutral,up,right,393.66166314513896,0
13,Control,2,26,Center,Neutral,up,right,367.60693168325,0
13,Control,2,27,Double,Neutral,up,right,381.72145946345483,0
13,Control,2,28,Spatial,Neutral,up,right,394.2658932712558,0
13,Control,2,29,None,Congruent,up,right,494.8072958527807,0
13,Control,2,30,Center,Congruent,up,right,444.38149778351897,0
13,Control,2,31,Double,Congruent,up,right,358.06482058774344,0
13,Control,2,32,Spatial,Congruent,up,right,370.21482711085173,0
13,Control,2,33,None,Incongruent,up,right,546.0383703627592,0
13,Control,2,34,Center,Incongruent,up,right,562.2381871516832,0
13,Control,2,35,Double,Incongruent,up,right,430.6874191597262,0
13,Control,2,36,Spatial,Incongruent,up,right,518.625006453667,0
13,Control,2,37,None,Neutral,down,right,465.74271507741366,0
13,Control,2,38,Center,Neutral,down,right,431.87062855982515,0
13,Control,2,39,Double,Neutral,down,right,321.2214184655047,0
13,Control,2,40,Spatial,Neutral,down,right,316.28723651136283,0
13,Control,2,41,None,Congruent,down,right,426.50937098303166,0
13,Control,2,42,Center,Congruent,down,right,341.8738403102259,0
13,Control,2,43,Double,Congruent,down,right,346.3695148234342,0
13,Control,2,44,Spatial,Congruent,down,right,283.6154005701431,1
13,Control,2,45,None,Incongruent,down,right,506.1363270354581,0
13,Control,2,46,Center,Incongruent,down,right,541.4394767101008,0
13,Control,2,47,Double,Incongruent,down,right,445.62134907369244,0
13,Control,2,48,Spatial,Incongruent,down,right,318.0415943266671,1
13,Control,3,1,None,Neutral,up,left,454.8913069329201,0
13,Control,3,2,Center,Neutral,up,left,405.3240824821688,1
13,Control,3,3,Double,Neutral,up,left,401.18022025854,0
13,Control,3,4,Spatial,Neutral,up,left,371.2474954199637,1
13,Control,3,5,None,Congruent,up,left,280.9572610310882,0
13,Control,3,6,Center,Congruent,up,left,474.3463359654138,0
13,Control,3,7,Double,Congruent,up,left,397.99401301821376,0
13,Control,3,8,Spatial,Congruent,up,left,359.5713819799988,0
13,Control,3,9,None,Incongruent,up,left,440.637324249315,0
13,Control,3,10,Center,Incongruent,up,left,502.21617795866086,0
13,Control,3,11,Double,Incongruent,up,left,437.30280012165883,0
13,Control,3,12,Spatial,Incongruent,up,left,420.55057118312,0
13,Control,3,13,None,Neutral,down,left,423.1623960035972,0
13,Control,3,14,Center,Neutral,down,left,380.6621997327251,0
13,Control,3,15,Double,Neutral,down,left,409.0052793523331,0
13,Control,3,16,Spatial,Neutral,down,left,337.2137316746563,0
13,Control,3,17,None,Congruent,down,left,405.0450990719666,0
13,Control,3,18,Center,Congruent,down,left,338.65364182266717,0
13,Control,3,19,Double,Congruent,down,left,360.50840065130905,1
13,Control,3,20,Spatial,Congruent,down,left,315.3730348035664,0
13,Control,3,21,None,Incongruent,down,left,548.7555074326968,0
13,Control,3,22,Center,Incongruent,down,left,484.8979710434528,0
13,Control,3,23,Double,Incongruent,down,left,450.1419786873609,0
13,Control,3,24,Spatial,Incongruent,down,left,431.16226189766246,0
13,Control,3,25,None,Neutral,up,right,404.03834275758055,1
13,Control,3,26,Center,Neutral,up,right,475.95557150478646,0
13,Control,3,27,Double,Neutral,up,right,312.76308254978164,0
13,Control,3,28,Spatial,Neutral,up,right,331.9780002114853,0
13,Control,3,29,None,Congruent,up,right,481.0790438063872,0
13,Control,3,30,Center,Congruent,up,right,348.35845675742166,1
13,Control,3,31,Double,Congruent,up,right,364.82825772849725,0
13,Control,3,32,Spatial,Congruent,up,right,360.56391018967463,0
13,Control,3,33,None,Incongruent,up,right,449.2709789427996,0
13,Control,3,34,Center,Incongruent,up,right,529.9143835263656,0
13,Control,3,35,Double,Incongruent,up,right,393.3855047672024,0
13,Control,3,36,Spatial,Incongruent,up,right,398.2919394051262,0
13,Control,3,37,None,Neutral,down,right,347.2445249258542,1
13,Control,3,38,Center,Neutral,down,right,338.32646057731534,0
13,Control,3,39,Double,Neutral,down,right,490.44416754355575,0
13,Control,3,40,Spatial,Neutral,down,right,326.8222185583572,0
13,Control,3,41,None,Congruent,down,right,529.8554251295604,0
13,Control,3,42,Center,Congruent,down,right,367.85790141705115,0
13,Control,3,43,Double,Congruent,down,right,347.2630226810941,0
13,Control,3,44,Spatial,Congruent,down,right,313.526171225124,0
13,Control,3,45,None,Incongruent,down,right,535.2367824279901,0
13,Control,3,46,Center,Incongruent,down,right,433.05571035546916,1
13,Control,3,47,Double,Incongruent,down,right,518.7633066784612,0
13,Control,3,48,Spatial,Incongruent,down,right,372.78164773170084,0
13,Control,4,1,None,Neutral,up,left,516.4536406183407,0
13,Control,4,2,Center,Neutral,up,left,339.25038611634545,0
13,Control,4,3,Double,Neutral,up,left,290.4883507948601,0
13,Control,4,4,Spatial,Neutral,up,left,414.54722314187006,1
13,Control,4,5,None,Congruent,up,left,465.1816537477405,0
13,Control,4,6,Center,Congruent,up,left,331.86532099712724,0
13,Control,4,7,Double,Congruent,up,left,315.123150395287,0
13,Control,4,8,Spatial,Congruent,up,left,339.95612886093693,0
13,Control,4,9,None,Incongruent,up,left,535.0504101758395,1
13,Control,4,10,Center,Incongruent,up,left,467.6329388171981,0
13,Control,4,11,Double,Incongruent,up,left,474.686164485647,0
13,Control,4,12,Spatial,Incongruent,up,left,417.23318547663285,0
13,Control,4,13,None,Neutral,down,left,456.6223059102068,1
13,Control,4,14,Center,Neutral,down,left,321.1982074203795,0
13,Control,4,15,Double,Neutral,down,left,499.1827033917731,0
13,Control,4,16,Spatial,Neutral,down,left,273.416546864318,0
13,Control,4,17,None,Congruent,down,left,361.9615835249791,0
13,Control,4,18,Center,Congruent,down,left,368.2453771833737,0
13,Control,4,19,Double,Congruent,down,left,370.52225088035703,0
13,Control,4,20,Spatial,Congruent,down,left,350.0414368864917,0
13,Control,4,21,None,Incongruent,down,left,486.7317329063283,0
13,Control,4,22,Center,Incongruent,down,left,474.4993108454387,0
13,Control,4,23,Double,Incongruent,down,left,464.3108588982612,0
13,Control,4,24,Spatial,Incongruent,down,left,447.7974127620771,0
13,Control,4,25,None,Neutral,up,right,422.23868139642025,1
13,Control,4,26,Center,Neutral,up,right,367.3496650537886,0
13,Control,4,27,Double,Neutral,up,right,292.4348228108306,0
13,Control,4,28,Spatial,Neutral,up,right,252.02366602688016,0
13,Control,4,29,None,Congruent,up,right,410.36070012979724,0
13,Control,4,30,Center,Congruent,up,right,333.17426310430034,0
13,Control,4,31,Double,Congruent,up,right,286.7379803801158,0
13,Control,4,32,Spatial,Congruent,up,right,252.03442755750132,0
13,Control,4,33,None,Incongruent,up,right,536.1241097258664,0
13,Control,4,34,Center,Incongruent,up,right,485.29514925995164,0
13,Control,4,35,Double,Incongruent,up,right,494.50685014208693,0
13,Control,4,36,Spatial,Incongruent,up,right,327.8018280901225,0
13,Control,4,37,None,Neutral,down,right,397.259268944873,0
13,Control,4,38,Center,Neutral,down,right,375.5428625872698,0
13,Control,4,39,Double,Neutral,down,right,340.5294266600254,0
13,Control,4,40,Spatial,Neutral,down,right,347.1199192252101,0
13,Control,4,41,None,Congruent,down,right,403.1655439329342,0
13,Control,4,42,Center,Congruent,down,right,450.9794499390265,1
13,Control,4,43,Double,Congruent,down,right,401.2868783702602,0
13,Control,4,44,Spatial,Congruent,down,right,321.99987758198023,0
13,Control,4,45,None,Incongruent,down,right,521.2777432450745,0
13,Control,4,46,Center,Incongruent,down,right,459.43550848242063,0
13,Control,4,47,Double,Incongruent,down,right,528.5462393397221,0
13,Control,4,48,Spatial,Incongruent,down,right,462.3411086969637,0
13,Control,5,1,None,Neutral,up,left,411.97128418105314,0
13,Control,5,2,Center,Neutral,up,left,367.69397223846767,0
13,Control,5,3,Double,Neutral,up,left,506.64219972548017,0
13,Control,5,4,Spatial,Neutral,up,left,344.1436607053795,0
13,Control,5,5,None,Congruent,up,left,380.31267086748943,0
13,Control,5,6,Center,Congruent,up,left,397.1804595117179,0
13,Control,5,7,Double,Congruent,up,left,377.49612936788907,0
13,Control,5,8,Spatial,Congruent,up,left,214.6342190913325,0
13,Control,5,9,None,Incongruent,up,left,516.4228988232383,0
13,Control,5,10,Center,Incongruent,up,left,535.8208061138391,0
13,Control,5,11,Double,Incongruent,up,left,455.1654021798753,1
13,Control,5,12,Spatial,Incongruent,up,left,472.8483348609011,0
13,Control,5,13,None,Neutral,down,left,436.326013124811,0
13,Control,5,14,Center,Neutral,down,left,434.00308834939756,1
13,Control,5,15,Double,Neutral,down,left,373.33934420644124,0
13,Control,5,16,Spatial,Neutral,down,left,344.7750597525718,0
13,Control,5,17,None,Congruent,down,left,404.48513638487,0
13,Control,5,18,Center,Congruent,down,left,425.43067919688076,0
13,Control,5,19,Double,Congruent,down,left,355.6241937719576,0
13,Control,5,20,Spatial,Congruent,down,left,443.05272002758784,0
13,Control,5,21,None,Incongruent,down,left,478.3677674133669,0
13,Control,5,22,Center,Incongruent,down,left,448.5173627005228,1
13,Control,5,23,Double,Incongruent,down,left,435.9551272417149,0
13,Control,5,24,Spatial,Incongruent,down,left,415.61520884859385,0
13,Control,5,25,None,Neutral,up,right,473.5299797958272,0
13,Control,5,26,Center,Neutral,up,right,450.9901380480462,0
13,Control,5,27,Double,Neutral,up,right,409.6369309596063,0
13,Control,5,28,Spatial,Neutral,up,right,226.91933617683333,1
13,Control,5,29,None,Congruent,up,right,465.66896234197225,1
13,Control,5,30,Center,Congruent,up,right,456.8039931620833,0
13,Control,5,31,Double,Congruent,up,right,390.9285360467136,1
13,Control,5,32,Spatial,Congruent,up,right,179.59715619473758,0
13,Control,5,33,None,Incongruent,up,right,521.8340858505431,0
13,Control,5,34,Center,Incongruent,up,right,449.3374461639386,0
13,Control,5,35,Double,Incongruent,up,right,473.2519824928555,0
13,Control,5,36,Spatial,Incongruent,up,right,364.6930939503469,0
13,Control,5,37,None,Neutral,down,right,404.2989324423055,0
13,Control,5,38,Center,Neutral,down,right,387.3515559354067,0
13,Control,5,39,Double,Neutral,down,right,307.8061948294699,0
13,Control,5,40,Spatial,Neutral,down,right,348.17307844405474,0
13,Control,5,41,None,Congruent,down,right,402.85453883387987,0
13,Control,5,42,Center,Congruent,down,right,401.1508427162099,0
13,Control,5,43,Double,Congruent,down,right,313.41936930288415,0
13,Control,5,44,Spatial,Congruent,down,right,395.33377342485767,0
13,Control,5,45,None,Incongruent,down,right,502.65496186334633,0
13,Control,5,46,Center,Incongruent,down,right,319.894497212814,0
13,Control,5,47,Double,Incongruent,down,right,427.3047815133314,0
13,Control,5,48,Spatial,Incongruent,down,right,399.7422496154933,0
13,Control,6,1,None,Neutral,up,left,447.6229701785893,0
13,Control,6,2,Center,Neutral,up,left,409.47941387069045,1
13,Control,6,3,Double,Neutral,up,left,453.7003550986483,0
13,Control,6,4,Spatial,Neutral,up,left,308.61273333950186,0
13,Control,6,5,None,Congruent,up,left,473.4082488475997,0
13,Control,6,6,Center,Congruent,up,left,305.7814948775198,0
13,Control,6,7,Double,Congruent,up,left,354.9550356437747,0
13,Control,6,8,Spatial,Congruent,up,left,308.03261581857396,0
13,Control,6,9,None,Incongruent,up,left,510.81955236281743,0
13,Control,6,10,Center,Incongruent,up,left,416.94311851655993,0
13,Control,6,11,Double,Incongruent,up,left,574.3984344141609,0
13,Control,6,12,Spatial,Incongruent,up,left,459.1152384060272,0
13,Control,6,13,None,Neutral,down,left,414.65898560271705,0
13,Control,6,14,Center,Neutral,down,left,314.3418238872231,0
13,Control,6,15,Double,Neutral,down,left,329.63944177391454,0
13,Control,6,16,Spatial,Neutral,down,left,335.36565247916155,0
13,Control,6,17,None,Congruent,down,left,304.83361262825883,0
13,Control,6,18,Center,Congruent,down,left,350.86037442047984,0
13,Control,6,19,Double,Congruent,down,left,431.041349339239,0
13,Control,6,20,Spatial,Congruent,down,left,398.255860905805,0
13,Control,6,21,None,Incongruent,down,left,488.87076002670346,0
13,Control,6,22,Center,Incongruent,down,left,493.5904743093861,1
13,Control,6,23,Double,Incongruent,down,left,429.4869000872107,0
13,Control,6,24,Spatial,Incongruent,down,left,372.94394699813176,0
13,Control,6,25,None,Neutral,up,right,408.6606787881424,0
13,Control,6,26,Center,Neutral,up,right,417.53412686701824,0
13,Control,6,27,Double,Neutral,up,right,407.46643288164,0
13,Control,6,28,Spatial,Neutral,up,right,317.5852218770608,0
13,Control,6,29,None,Congruent,up,right,482.9707691497167,0
13,Control,6,30,Center,Congruent,up,right,245.2347669751028,0
13,Control,6,31,Double,Congruent,up,right,358.6420404323924,0
13,Control,6,32,Spatial,Congruent,up,right,405.9834509369641,1
13,Control,6,33,None,Incongruent,up,right,577.9255692590709,0
13,Control,6,34,Center,Incongruent,up,right,523.0318722117631,0
13,Control,6,35,Double,Incongruent,up,right,482.10684310240606,0
13,Control,6,36,Spatial,Incongruent,up,right,420.118163707357,0
13,Control,6,37,None,Neutral,down,right,404.98739923310575,0
13,Control,6,38,Center,Neutral,down,right,322.4654073317304,0
13,Control,6,39,Double,Neutral,down,right,344.57241546481606,0
13,Control,6,40,Spatial,Neutral,down,right,332.646255442339,1
13,Control,6,41,None,Congruent,down,right,358.20857039331725,0
13,Control,6,42,Center,Congruent,down,right,367.8413818030347,0
13,Control,6,43,Double,Congruent,down,right,476.33475118461035,0
13,Control,6,44,Spatial,Congruent,down,right,289.10012757696234,1
13,Control,6,45,None,Incongruent,down,right,434.5071905443353,1
13,Control,6,46,Center,Incongruent,down,right,449.1774566357695,0
13,Control,6,47,Double,Incongruent,down,right,526.2209347223296,0
13,Control,6,48,Spatial,Incongruent,down,right,368.3625332804885,1
