subnum,group,block,trial,cue,flank,location,direction,rt,error
5,Treatment,1,38,Center,Neutral,down,right,341.0584888279529,0
5,Treatment,1,39,Double,Neutral,down,right,431.5766256640452,0
5,Treatment,1,40,Spatial,Neutral,down,right,318.93274359581727,0
5,Treatment,1,41,None,Congruent,down,right,378.91263149901334,0
5,Treatment,1,42,Center,Congruent,down,right,440.91526893733896,0
5,Treatment,1,43,Double,Congruent,down,right,285.0119662552305,0
5,Treatment,1,44,Spatial,Congruent,down,right,324.58750308246397,0
5,Treatment,1,45,None,Incongruent,down,right,500.77576216743677,0
5,Treatment,1,46,Center,Incongruent,down,right,427.8841140666536,0
5,Treatment,1,47,Double,Incongruent,down,right,363.0996133559404,0
5,Treatment,1,48,Spatial,Incongruent,down,right,377.92994219085745,0
5,Treatment,2,1,None,Neutral,up,left,352.14821277746734,0
5,Treatment,2,2,Center,Neutral,up,left,476.158182648144,0
5,Treatment,2,3,Double,Neutral,up,left,282.1585185800071,0
5,Treatment,2,4,Spatial,Neutral,up,left,234.6940782202485,0
5,Treatment,2,5,None,Congruent,up,left,464.88242634721735,0
5,Treatment,2,6,Center,Congruent,up,left,425.37222038641653,0
5,Treatment,2,7,Double,Congruent,up,left,365.2005900557988,1
5,Treatment,2,8,Spatial,Congruent,up,left,329.65897560222,0
5,Treatment,2,9,None,Incongruent,up,left,536.252158523755,0
5,Treatment,2,10,Center,Incongruent,up,left,519.9359477715901,0
5,Treatment,2,11,Double,Incongruent,up,left,365.4722425286386,0
5,Treatment,2,12,Spatial,Incongruent,up,left,475.22485383198625,0
5,Treatment,2,13,None,Neutral,down,left,439.80058668488255,0
5,Treatment,2,14,Center,Neutral,down,left,363.0328277257151,1
5,Treatment,2,15,Double,Neutral,down,left,438.25720700718875,0
5,Treatment,2,16,Spatial,Neutral,down,left,386.9886842536721,0
5,Treatment,2,17,None,Congruent,down,left,493.89762429681105,0
5,Treatment,2,18,Center,Congruent,down,left,365.4419928182598,0
5,Treatment,2,19,Double,Congruent,down,left,413.80862248407857,0
5,Treatment,2,20,Spatial,Congruent,down,left,354.7862816605598,0
5,Treatment,2,21,None,Incongruent,down,left,474.14002226092896,0
5,Treatment,2,22,Center,Incongruent,down,left,537.861651216984,0
5,Treatment,2,23,Double,Incongruent,down,left,453.08634094275607,0
5,Treatment,2,24,Spatial,Incongruent,down,left,407.2657812080934,0
5,Treatment,2,25,None,Neutral,up,right,456.44858003344166,0
5,Treatment,2,26,Center,Neutral,up,right,399.4867260627807,0
5,Treatment,2,27,Double,Neutral,up,right,339.71142925782266,0
5,Treatment,2,28,Spatial,Neutral,up,right,337.34107624537825,0
5,Treatment,2,29,None,Congruent,up,right,560.3222244392823,0
5,Treatment,2,30,Center,Congruent,up,right,376.37034476083664,1
5,Treatment,2,31,Double,Congruent,up,right,360.18640542848374,1
5,Treatment,2,32,Spatial,Congruent,up,right,376.7165168030998,0
5,Treatment,2,33,None,Incongruent,up,right,520.0740373218296,0
5,Treatment,2,34,Center,Incongruent,up,right,423.08494619801377,0
5,Treatment,2,35,Double,Incongruent,up,right,390.8638594541464,0
5,Treatment,2,36,Spatial,Incongruent,up,right,452.39007037520605,0
5,Treatment,2,37,None,Neutral,down,right,435.94225075034035,0
5,Treatment,2,38,Center,Neutral,down,right,404.11236113880784,0
5,Treatment,2,39,Double,Neutral,down,right,360.4337597637938,0
5,Treatment,2,40,Spatial,Neutral,down,right,257.3944864261365,0
5,Treatment,2,41,None,Congruent,down,right,433.4547299137942,0
5,Treatment,2,42,Center,Congruent,down,right,499.52883499809263,1
5,Treatment,2,43,Double,Congruent,down,right,301.9114156849482,0
5,Treatment,2,44,Spatial,Congruent,down,right,290.75968536261354,0
5,Treatment,2,45,None,Incongruent,down,right,433.19731277485226,0
5,Treatment,2,46,Center,Incongruent,down,right,431.7434194133473,0
5,Treatment,2,47,Double,Incongruent,down,right,514.0727123989838,0
5,Treatment,2,48,Spatial,Incongruent,down,right,402.3341372122912,0
5,Treatment,3,1,None,Neutral,up,left,417.2214182880048,0
5,Treatment,3,2,Center,Neutral,up,left,315.5686448201462,0
5,Treatment,3,3,Double,Neutral,up,left,378.2633208500345,0
5,Treatment,3,4,Spatial,Neutral,up,left,391.7663210710447,0
5,Treatment,3,5,None,Congruent,up,left,543.0107895930113,0
5,Treatment,3,6,Center,Congruent,up,left,445.7348137657684,0
5,Treatment,3,7,Double,Congruent,up,left,331.49883271564676,0
5,Treatment,3,8,Spatial,Congruent,up,left,314.84349823074524,0
5,Treatment,3,9,None,Incongruent,up,left,530.3727777627936,1
5,Treatment,3,10,Center,Incongruent,up,left,449.49792918727127,0
5,Treatment,3,11,Double,Incongruent,up,left,458.76651498093815,0
5,Treatment,3,12,Spatial,Incongruent,up,left,344.3850608314325,0
5,Treatment,3,13,None,Neutral,down,left,408.67350663282247,0
5,Treatment,3,14,Center,Neutral,down,left,333.679787616005,0
5,Treatment,3,15,Double,Neutral,down,left,328.57210376943794,1
5,Treatment,3,16,Spatial,Neutral,down,left,304.0549698888948,0
5,Treatment,3,17,None,Congruent,down,left,409.2604715240943,0
5,Treatment,3,18,Center,Congruent,down,left,379.7166053429734,0
5,Treatment,3,19,Double,Congruent,down,left,406.6724459747427,0
5,Treatment,3,20,Spatial,Congruent,down,left,314.540961317202,0
5,Treatment,3,21,None,Incongruent,down,left,457.1495690335636,0
5,Treatment,3,22,Center,Incongruent,down,left,530.808378840643,0
5,Treatment,3,23,Double,Incongruent,down,left,494.69332034191643,0
5,Treatment,3,24,Spatial,Incongruent,down,left,444.84229297029015,0
5,Treatment,3,25,None,Neutral,up,right,514.99853364827,0
5,Treatment,3,26,Center,Neutral,up,right,331.1129027368662,0
5,Treatment,3,27,Double,Neutral,up,right,477.4408790979671,1
5,Treatment,3,28,Spatial,Neutral,up,right,401.3224662080287,0
5,Treatment,3,29,None,Congruent,up,right,445.3511505988798,0
5,Treatment,3,30,Center,Congruent,up,right,411.2166491963328,0
5,Treatment,3,31,Double,Congruent,up,right,378.06707212255105,1
5,Treatment,3,32,Spatial,Congruent,up,right,334.4587104285526,0
5,Treatment,3,33,None,Incongruent,up,right,421.18832199653497,0
5,Treatment,3,34,Center,Incongruent,up,right,487.1294922909325,0
5,Treatment,3,35,Double,Incongruent,up,right,552.1161699052823,0
5,Treatment,3,36,Spatial,Incongruent,up,right,514.488647833658,0
5,Treatment,3,37,None,Neutral,down,right,438.48971635637616,0
5,Treatment,3,38,Center,Neutral,down,right,374.60611055394725,0
5,Treatment,3,39,Double,Neutral,down,right,384.099724728966,0
5,Treatment,3,40,Spatial,Neutral,down,right,397.29640891621466,0
5,Treatment,3,41,None,Congruent,down,right,503.8649411301203,0
5,Treatment,3,42,Center,Congruent,down,right,400.39720762670106,0
5,Treatment,3,43,Double,Congruent,down,right,430.71393676070295,0
5,Treatment,3,44,Spatial,Congruent,down,right,338.6462078003222,0
5,Treatment,3,45,None,Incongruent,down,right,524.8861101673639,0
5,Treatment,3,46,Center,Incongruent,down,right,509.2820006817435,0
5,Treatment,3,47,Double,Incongruent,down,right,626.9786813370146,0
5,Treatment,3,48,Spatial,Incongruent,down,right,407.299870220297,0
5,Treatment,4,1,None,Neutral,up,left,396.5926341556692,0
5,Treatment,4,2,Center,Neutral,up,left,402.2903978707668,1
5,Treatment,4,3,Double,Neutral,up,left,354.70873768181116,0
5,Treatment,4,4,Spatial,Neutral,up,left,371.7641572260786,1
5,Treatment,4,5,None,Congruent,up,left,447.0624199567269,0
5,Treatment,4,6,Center,Congruent,up,left,445.80835815198384,0
5,Treatment,4,7,Double,Congruent,up,left,327.01117581693177,0
5,Treatment,4,8,Spatial,Congruent,up,left,279.72123943095863,0
5,Treatment,4,9,None,Incongruent,up,left,578.3786529107323,0
5,Treatment,4,10,Center,Incongruent,up,left,461.2642899895534,0
5,Treatment,4,11,Double,Incongruent,up,left,398.8794671279695,0
5,Treatment,4,12,Spatial,Incongruent,up,left,356.31137947989043,0
5,Treatment,4,13,None,Neutral,down,left,402.3820857218803,0
5,Treatment,4,14,Center,Neutral,down,left,409.5230700568493,0
5,Treatment,4,15,Double,Neutral,down,left,348.6362294637542,0
5,Treatment,4,16,Spatial,Neutral,down,left,407.09230818819333,0
5,Treatment,4,17,None,Congruent,down,left,442.19223142432963,1
5,Treatment,4,18,Center,Congruent,down,left,389.79403946971564,0
5,Treatment,4,19,Double,Congruent,down,left,374.2240135686883,0
5,Treatment,4,20,Spatial,Congruent,down,left,325.1211335924112,0
5,Treatment,4,21,None,Incongruent,down,left,491.6160426469282,0
5,Treatment,4,22,Center,Incongruent,down,left,507.823928996826,0
5,Treatment,4,23,Double,Incongruent,down,left,378.06179953913426,0
5,Treatment,4,24,Spatial,Incongruent,down,left,464.33843876290916,0
5,Treatment,4,25,None,Neutral,up,right,412.46579016503694,0
5,Treatment,4,26,Center,Neutral,up,right,416.73616222754504,0
5,Treatment,4,27,Double,Neutral,up,right,372.07927581081236,0
5,Treatment,4,28,Spatial,Neutral,up,right,272.7093547873625,0
5,Treatment,4,29,None,Congruent,up,right,447.34526346389123,0
5,Treatment,4,30,Center,Congruent,up,right,348.0797676507891,0
5,Treatment,4,31,Double,Congruent,up,right,431.219617725934,0
5,Treatment,4,32,Spatial,Congruent,up,right,298.6133484592556,0
5,Treatment,4,33,None,Incongruent,up,right,410.6109931242273,0
5,Treatment,4,34,Center,Incongruent,up,right,407.29949987178674,0
5,Treatment,4,35,Double,Incongruent,up,right,416.3988638821824,0
5,Treatment,4,36,Spatial,Incongruent,up,right,368.7034660645422,1
5,Treatment,4,37,None,Neutral,down,right,418.12079529767715,0
5,Treatment,4,38,Center,Neutral,down,right,350.2336751946145,0
5,Treatment,4,39,Double,Neutral,down,right,354.46289026201976,0
5,Treatment,4,40,Spatial,Neutral,down,right,356.3995719204328,0
5,Treatment,4,41,None,Congruent,down,right,371.81766941551496,0
5,Treatment,4,42,Center,Congruent,down,right,418.00888325112044,0
5,Treatment,4,43,Double,Congruent,down,right,374.8722081974805,0
5,Treatment,4,44,Spatial,Congruent,down,right,338.08861145425,0
5,Treatment,4,45,None,Incongruent,down,right,398.18812900099886,0
5,Treatment,4,46,Center,Incongruent,down,right,434.9385460281719,0
5,Treatment,4,47,Double,Incongruent,down,right,417.2176947784265,1
5,Treatment,4,48,Spatial,Incongruent,down,right,452.3647707857647,1
5,Treatment,5,1,None,Neutral,up,left,499.54102555212955,0
5,Treatment,5,2,Center,Neutral,up,left,441.56231076249094,0
5,Treatment,5,3,Double,Neutral,up,left,319.3331268923924,0
5,Treatment,5,4,Spatial,Neutral,up,left,300.1973053668217,1
5,Treatment,5,5,None,Congruent,up,left,425.52400614266406,1
5,Treatment,5,6,Center,Congruent,up,left,327.0171556069273,0
5,Treatment,5,7,Double,Congruent,up,left,294.7843903009965,0
5,Treatment,5,8,Spatial,Congruent,up,left,379.5675333012615,0
5,Treatment,5,9,None,Incongruent,up,left,503.40782640294907,0
5,Treatment,5,10,Center,Incongruent,up,left,480.7197999864044,0
5,Treatment,5,11,Double,Incongruent,up,left,384.8466123586404,0
5,Treatment,5,12,Spatial,Incongruent,up,left,392.97725823196845,0
5,Treatment,5,13,None,Neutral,down,left,371.4375682788446,0
5,Treatment,5,14,Center,Neutral,down,left,338.5292616182427,0
5,Treatment,5,15,Double,Neutral,down,left,386.46060209025234,0
5,Treatment,5,16,Spatial,Neutral,down,left,299.2503540858631,0
5,Treatment,5,17,None,Congruent,down,left,380.32772426932763,0
5,Treatment,5,18,Center,Congruent,down,left,314.69157704954114,1
5,Treatment,5,19,Double,Congruent,down,left,303.28891142460617,0
5,Treatment,5,20,Spatial,Congruent,down,left,296.8576033381664,0
5,Treatment,5,21,None,Incongruent,down,left,585.1899601907078,0
5,Treatment,5,22,Center,Incongruent,down,left,417.2183701763013,0
5,Treatment,5,23,Double,Incongruent,down,left,389.34156871870243,0
5,Treatment,5,24,Spatial,Incongruent,down,left,339.72472768158184,1
5,Treatment,5,25,None,Neutral,up,right,422.46781566061776,0
5,Treatment,5,26,Center,Neutral,up,right,360.29965437856123,0
5,Treatment,5,27,Double,Neutral,up,right,387.60346598739386,0
5,Treatment,5,28,Spatial,Neutral,up,right,325.8646781134019,0
5,Treatment,5,29,None,Congruent,up,right,473.383380626709,1
5,Treatment,5,30,Center,Congruent,up,right,416.00455606438334,1
5,Treatment,5,31,Double,Congruent,up,right,427.8034800704263,0
5,Treatment,5,32,Spatial,Congruent,up,right,352.1751030189197,1
5,Treatment,5,33,None,Incongruent,up,right,555.7181331035657,1
5,Treatment,5,34,Center,Incongruent,up,right,446.17236431375585,0
5,Treatment,5,35,Double,Incongruent,up,right,491.64625269751866,0
5,Treatment,5,36,Spatial,Incongruent,up,right,402.1009130665426,0
5,Treatment,5,37,None,Neutral,down,right,395.9245242598696,0
5,Treatment,5,38,Center,Neutral,down,right,318.9949454287431,0
5,Treatment,5,39,Double,Neutral,down,right,339.5543504187816,0
5,Treatment,5,40,Spatial,Neutral,down,right,302.56602010792767,0
5,Treatment,5,41,None,Congruent,down,right,458.80387630733344,0
5,Treatment,5,42,Center,Congruent,down,right,377.39502680345186,0
5,Treatment,5,43,Double,Congruent,down,right,343.48314132022614,0
5,Treatment,5,44,Spatial,Congruent,down,right,295.0831967244627,0
5,Treatment,5,45,None,Incongruent,down,right,575.634293775864,0
5,Treatment,5,46,Center,Incongruent,down,right,438.16253536226975,0
5,Treatment,5,47,Double,Incongruent,down,right,382.5598289201801,1
5,Treatment,5,48,Spatial,Incongruent,down,right,388.4995331807239,0
5,Treatment,6,1,None,Neutral,up,left,434.6649718233855,0
5,Treatment,6,2,Center,Neutral,up,left,421.65205443552384,0
5,Treatment,6,3,Double,Neutral,up,left,370.7533760940563,0
5,Treatment,6,4,Spatial,Neutral,up,left,345.5926519506128,1
5,Treatment,6,5,None,Congruent,up,left,378.02820285755143,0
5,Treatment,6,6,Center,Congruent,up,left,419.8211406760463,0
5,Treatment,6,7,Double,Congruent,up,left,379.9951688078979,0
5,Treatment,6,8,Spatial,Congruent,up,left,376.84798765954065,1
5,Treatment,6,9,None,Incongruent,up,left,577.3440667208137,1
5,Treatment,6,10,Center,Incongruent,up,left,458.9460485931689,0
5,Treatment,6,11,Double,Incongruent,up,left,430.8726704178382,0
5,Treatment,6,12,Spatial,Incongruent,up,left,371.6350610712455,0
5,Treatment,6,13,None,Neutral,down,left,401.1797879878439,0
5,Treatment,6,14,Center,Neutral,down,left,334.25720799996185,0
5,Treatment,6,15,Double,Neutral,down,left,393.4955480643689,0
5,Treatment,6,16,Spatial,Neutral,down,left,266.6157818349154,0
5,Treatment,6,17,None,Congruent,down,left,342.73190107959584,0
5,Treatment,6,18,Center,Congruent,down,left,346.630909803927,0
5,Treatment,6,19,Double,Congruent,down,left,429.2139503241033,0
5,Treatment,6,20,Spatial,Congruent,down,left,346.1415820716081,0
5,Treatment,6,21,None,Incongruent,down,left,475.28753026234494,0
5,Treatment,6,22,Center,Incongruent,down,left,483.479409195725,0
5,Treatment,6,23,Double,Incongruent,down,left,427.4260573332536,0
5,Treatment,6,24,Spatial,Incongruent,down,left,404.25097995594604,0
5,Treatment,6,25,None,Neutral,up,right,433.64934709006604,0
5,Treatment,6,26,Center,Neutral,up,right,434.4387306276491,0
5,Treatment,6,27,Double,Neutral,up,right,439.6284369232869,0
5,Treatment,6,28,Spatial,Neutral,up,right,404.1255647049529,0
5,Treatment,6,29,None,Congruent,up,right,478.95280591473283,1
5,Treatment,6,30,Center,Congruent,up,right,396.4734891714546,0
5,Treatment,6,31,Double,Congruent,up,right,468.9817858866751,0
5,Treatment,6,32,Spatial,Congruent,up,right,442.1449515525678,0
5,Treatment,6,33,None,Incongruent,up,right,566.4288186310074,0
5,Treatment,6,34,Center,Incongruent,up,right,439.0165678131714,0
5,Treatment,6,35,Double,Incongruent,up,right,392.9976284224349,0
5,Treatment,6,36,Spatial,Incongruent,up,right,419.64748913545645,0
5,Treatment,6,37,None,Neutral,down,right,402.2381874060378,0
5,Treatment,6,38,Center,Neutral,down,right,393.74954449256813,0
5,Treatment,6,39,Double,Neutral,down,right,347.4743297457025,1
5,Treatment,6,40,Spatial,Neutral,down,right,386.0629946546744,0
5,Treatment,6,41,None,Congruent,down,right,539.4727996186224,1
5,Treatment,6,42,Center,Congruent,down,right,428.19973950412407,0
5,Treatment,6,43,Double,Congruent,down,right,412.0909238136329,1
5,Treatment,6,44,Spatial,Congruent,down,right,341.86782824797336,0
5,Treatment,6,45,None,Incongruent,down,right,609.0416843117364,1
5,Treatment,6,46,Center,Incongruent,down,right,446.0207398246267,0
5,Treatment,6,47,Double,Incongruent,down,right,513.8147514411808,0
5,Treatment,6,48,Spatial,Incongruent,down,right,488.76583383953573,0
