subnum,group,block,trial,cue,flank,location,direction,rt,error
8,Treatment,3,31,Double,Congruent,up,right,509.1961459013962,0
8,Treatment,3,32,Spatial,Congruent,up,right,353.912336779362,0
8,Treatment,3,33,None,Incongruent,up,right,531.2534808341117,0
8,Treatment,3,34,Center,Incongruent,up,right,392.42837489573327,0
8,Treatment,3,35,Double,Incongruent,up,right,509.783365371257,0
8,Treatment,3,36,Spatial,Incongruent,up,right,436.1064236694606,0
8,Treatment,3,37,None,Neutral,down,right,383.0686749791806,0
8,Treatment,3,38,Center,Neutral,down,right,374.6131068863176,0
8,Treatment,3,39,Double,Neutral,down,right,355.0184245829305,0
8,Treatment,3,40,Spatial,Neutral,down,right,404.33506813639065,0
8,Treatment,3,41,None,Congruent,down,right,421.81754501645474,0
8,Treatment,3,42,Center,Congruent,down,right,434.2614918453711,1
8,Treatment,3,43,Double,Congruent,down,right,411.4915972637282,0
8,Treatment,3,44,Spatial,Congruent,down,right,325.04122030186227,0
8,Treatment,3,45,None,Incongruent,down,right,497.5040693063593,0
8,Treatment,3,46,Center,Incongruent,down,right,406.87948471878667,0
8,Treatment,3,47,Double,Incongruent,down,right,420.1000950524687,0
8,Treatment,3,48,Spatial,Incongruent,down,right,340.2040891461811,0
8,Treatment,4,1,None,Neutral,up,left,408.7811395445963,0
8,Treatment,4,2,Center,Neutral,up,left,361.7556334770289,0
8,Treatment,4,3,Double,Neutral,up,left,364.09596508824535,0
8,Treatment,4,4,Spatial,Neutral,up,left,464.96758939497056,0
8,Treatment,4,5,None,Congruent,up,left,437.25869449172717,0
8,Treatment,4,6,Center,Congruent,up,left,306.10982783770487,0
8,Treatment,4,7,Double,Congruent,up,left,421.4621743398351,0
8,Treatment,4,8,Spatial,Congruent,up,left,325.5989672367817,0
8,Treatment,4,9,None,Incongruent,up,left,570.4686228056738,0
8,Treatment,4,10,Center,Incongruent,up,left,452.68840006100646,1
8,Treatment,4,11,Double,Incongruent,up,left,525.3383889176766,0
8,Treatment,4,12,Spatial,Incongruent,up,left,409.13864382038184,0
8,Treatment,4,13,None,Neutral,down,left,402.86804747202183,0
8,Treatment,4,14,Center,Neutral,down,left,478.9346329870049,1
8,Treatment,4,15,Double,Neutral,down,left,306.69436773842705,0
8,Treatment,4,16,Spatial,Neutral,down,left,361.24481807351617,0
8,Treatment,4,17,None,Congruent,down,left,381.1845489260047,0
8,Treatment,4,18,Center,Congruent,down,left,439.6485841941343,0
8,Treatment,4,19,Double,Congruent,down,left,397.04798151222235,0
8,Treatment,4,20,Spatial,Congruent,down,left,318.54512202550563,0
8,Treatment,4,21,None,Incongruent,down,left,481.11678669492744,0
8,Treatment,4,22,Center,Incongruent,down,left,494.43500288821633,0
8,Treatment,4,23,Double,Incongruent,down,left,391.7496944427774,1
8,Treatment,4,24,Spatial,Incongruent,down,left,371.13644013276513,0
8,Treatment,4,25,None,Neutral,up,right,450.3931317051955,0
8,Treatment,4,26,Center,Neutral,up,right,417.51358367407465,0
8,Treatment,4,27,Double,Neutral,up,right,289.24984137126773,0
8,Treatment,4,28,Spatial,Neutral,up,right,349.61273434339546,0
8,Treatment,4,29,None,Congruent,up,right,371.9133381044508,0
8,Treatment,4,30,Center,Congruent,up,right,347.90856677649197,0
8,Treatment,4,31,Double,Congruent,up,right,440.6219593687731,0
8,Treatment,4,32,Spatial,Congruent,up,right,390.07700472040017,0
8,Treatment,4,33,None,Incongruent,up,right,490.32360799869195,0
8,Treatment,4,34,Center,Incongruent,up,right,403.34115900712,0
8,Treatment,4,35,Double,Incongruent,up,right,460.516472252855,0
8,Treatment,4,36,Spatial,Incongruent,up,right,489.1660856793278,0
8,Treatment,4,37,None,Neutral,down,right,475.3074587438276,1
8,Treatment,4,38,Center,Neutral,down,right,400.0571415478248,0
8,Treatment,4,39,Double,Neutral,down,right,378.7848720764399,0
8,Treatment,4,40,Spatial,Neutral,down,right,392.9744584061257,0
8,Treatment,4,41,None,Congruent,down,right,475.8469018655562,0
8,Treatment,4,42,Center,Congruent,down,right,420.4636538471924,0
8,Treatment,4,43,Double,Congruent,down,right,339.41888606612633,0
8,Treatment,4,44,Spatial,Congruent,down,right,205.52074104817348,0
8,Treatment,4,45,None,Incongruent,down,right,471.6476487298681,0
8,Treatment,4,46,Center,Incongruent,down,right,514.9599416279106,0
8,Treatment,4,47,Double,Incongruent,down,right,435.4854227722591,0
8,Treatment,4,48,Spatial,Incongruent,down,right,378.0975833154612,0
8,Treatment,5,1,None,Neutral,up,left,328.23080591871053,0
8,Treatment,5,2,Center,Neutral,up,left,349.78138222764585,0
8,Treatment,5,3,Double,Neutral,up,left,334.59190554618306,0
8,Treatment,5,4,Spatial,Neutral,up,left,309.6610410755747,0
8,Treatment,5,5,None,Congruent,up,left,434.345441025269,0
8,Treatment,5,6,Center,Congruent,up,left,368.2851485301403,0
8,Treatment,5,7,Double,Congruent,up,left,438.12634478392624,0
8,Treatment,5,8,Spatial,Congruent,up,left,261.8100954166596,0
8,Treatment,5,9,None,Incongruent,up,left,425.32642386082614,0
8,Treatment,5,10,Center,Incongruent,up,left,395.14325890240855,0
8,Treatment,5,11,Double,Incongruent,up,left,443.54466260579954,0
8,Treatment,5,12,Spatial,Incongruent,up,left,518.6842459782146,0
8,Treatment,5,13,None,Neutral,down,left,498.48935243678966,0
8,Treatment,5,14,Center,Neutral,down,left,361.08096692557615,0
8,Treatment,5,15,Double,Neutral,down,left,336.0627561836647,0
8,Treatment,5,16,Spatial,Neutral,down,left,403.2042664588155,0
8,Treatment,5,17,None,Congruent,down,left,445.4006558520881,0
8,Treatment,5,18,Center,Congruent,down,left,359.07491552383027,0
8,Treatment,5,19,Double,Congruent,down,left,373.11785352118363,0
8,Treatment,5,20,Spatial,Congruent,down,left,399.36492831875523,0
8,Treatment,5,21,None,Incongruent,down,left,494.71711530775474,0
8,Treatment,5,22,Center,Incongruent,down,left,460.1220826149599,0
8,Treatment,5,23,Double,Incongruent,down,left,484.0204237138737,0
8,Treatment,5,24,Spatial,Incongruent,down,left,382.8928810233635,0
8,Treatment,5,25,None,Neutral,up,right,328.6733926752506,0
8,Treatment,5,26,Center,Neutral,up,right,378.9164003159607,0
8,Treatment,5,27,Double,Neutral,up,right,436.1141302970153,1
8,Treatment,5,28,Spatial,Neutral,up,right,331.3159184057708,1
8,Treatment,5,29,None,Congruent,up,right,463.2006595863629,0
8,Treatment,5,30,Center,Congruent,up,right,352.60809010436026,0
8,Treatment,5,31,Double,Congruent,up,right,329.1278997279028,0
8,Treatment,5,32,Spatial,Congruent,up,right,361.8552876516526,0
8,Treatment,5,33,None,Incongruent,up,right,480.7515719224213,0
8,Treatment,5,34,Center,Incongruent,up,right,492.118765188908,0
8,Treatment,5,35,Double,Incongruent,up,right,492.65081525281903,0
8,Treatment,5,36,Spatial,Incongruent,up,right,389.46840921233036,0
8,Treatment,5,37,None,Neutral,down,right,435.04041383816013,1
8,Treatment,5,38,Center,Neutral,down,right,426.03778465920186,0
8,Treatment,5,39,Double,Neutral,down,right,447.979760744586,0
8,Treatment,5,40,Spatial,Neutral,down,right,320.1578732916894,0
8,Treatment,5,41,None,Congruent,down,right,405.84580856112973,0
8,Treatment,5,42,Center,Congruent,down,right,364.1890433841977,0
8,Treatment,5,43,Double,Congruent,down,right,435.50019739127197,0
8,Treatment,5,44,Spatial,Congruent,down,right,302.350967601916,0
8,Treatment,5,45,None,Incongruent,down,right,467.53663781864765,0
8,Treatment,5,46,Center,Incongruent,down,right,437.2877773360175,0
8,Treatment,5,47,Double,Incongruent,down,right,380.18152211103126,0
8,Treatment,5,48,Spatial,Incongruent,down,right,388.76714546422755,0
8,Treatment,6,1,None,Neutral,up,left,410.0422135690136,1
8,Treatment,6,2,Center,Neutral,up,left,382.99374545122475,0
8,Treatment,6,3,Double,Neutral,up,left,409.0338932179902,0
8,Treatment,6,4,Spatial,Neutral,up,left,418.47108804288416,0
8,Treatment,6,5,None,Congruent,up,left,470.5654510943492,0
8,Treatment,6,6,Center,Congruent,up,left,316.4366037294263,1
8,Treatment,6,7,Double,Congruent,up,left,450.23379421879747,0
8,Treatment,6,8,Spatial,Congruent,up,left,380.3493550519031,0
8,Treatment,6,9,None,Incongruent,up,left,503.22884904012943,0
8,Treatment,6,10,Center,Incongruent,up,left,517.2026855266693,0
8,Treatment,6,11,Double,Incongruent,up,left,472.0948885942221,0
8,Treatment,6,12,Spatial,Incongruent,up,left,402.2967479566816,0
8,Treatment,6,13,None,Neutral,down,left,400.88341741260075,0
8,Treatment,6,14,Center,Neutral,down,left,424.32943165890174,0
8,Treatment,6,15,Double,Neutral,down,left,264.4421516030478,0
8,Treatment,6,16,Spatial,Neutral,down,left,332.2555859453081,0
8,Treatment,6,17,None,Congruent,down,left,373.64432752680347,0
8,Treatment,6,18,Center,Congruent,down,left,278.99414820016017,0
8,Treatment,6,19,Double,Congruent,down,left,386.1313501700721,0
8,Treatment,6,20,Spatial,Congruent,down,left,333.6048438940713,0
8,Treatment,6,21,None,Incongruent,down,left,398.7977430613225,0
8,Treatment,6,22,Center,Incongruent,down,left,436.01605604083824,0
8,Treatment,6,23,Double,Incongruent,down,left,466.03153299903113,0
8,Treatment,6,24,Spatial,Incongruent,down,left,442.14424684389314,0
8,Treatment,6,25,None,Neutral,up,right,444.7190691347131,0
8,Treatment,6,26,Center,Neutral,up,right,415.95708662252264,0
8,Treatment,6,27,Double,Neutral,up,right,384.62523496591575,0
8,Treatment,6,28,Spatial,Neutral,up,right,358.37198179782104,0
8,Treatment,6,29,None,Congruent,up,right,424.3300539148475,0
8,Treatment,6,30,Center,Congruent,up,right,328.1703192228546,0
8,Treatment,6,31,Double,Congruent,up,right,387.629558174983,0
8,Treatment,6,32,Spatial,Congruent,up,right,386.1272711295495,0
8,Treatment,6,33,None,Incongruent,up,right,613.746797277961,0
8,Treatment,6,34,Center,Incongruent,up,right,427.92806658956,0
8,Treatment,6,35,Double,Incongruent,up,right,445.5876016332747,0
8,Treatment,6,36,Spatial,Incongruent,up,right,303.65034603648917,0
8,Treatment,6,37,None,Neutral,down,right,390.3942717049773,0
8,Treatment,6,38,Center,Neutral,down,right,444.44090417038854,0
8,Treatment,6,39,Double,Neutral,down,right,362.28317358030046,1
8,Treatment,6,40,Spatial,Neutral,down,right,368.4442867814298,0
8,Treatment,6,41,None,Congruent,down,right,463.37251650888845,0
8,Treatment,6,42,Center,Congruent,down,right,332.5187854088268,0
8,Treatment,6,43,Double,Congruent,down,right,375.775433618451,0
8,Treatment,6,44,Spatial,Congruent,down,right,351.62662019384317,0
8,Treatment,6,45,None,Incongruent,down,right,484.4155419770275,0
8,Treatment,6,46,Center,Incongruent,down,right,460.28745288289787,0
8,Treatment,6,47,Double,Incongruent,down,right,412.3006537586054,0
8,Treatment,6,48,Spatial,Incongruent,down,right,352.3371146338738,1
