subnum,group,block,trial,cue,flank,location,direction,rt,error
11,Control,2,16,Spatial,Neutral,down,left,311.38062376453536,0
11,Control,2,17,None,Congruent,down,left,482.5631551354811,0
11,Control,2,18,Center,Congruent,down,left,370.9372611316177,0
11,Control,2,19,Double,Congruent,down,left,399.28235179144497,0
11,Control,2,20,Spatial,Congruent,down,left,268.2033590098699,0
11,Control,2,21,None,Incongruent,down,left,446.9029471375089,0
11,Control,2,22,Center,Incongruent,down,left,574.6303320497196,0
11,Control,2,23,Double,Incongruent,down,left,476.2245348234431,0
11,Control,2,24,Spatial,Incongruent,down,left,413.3926862333329,0
11,Control,2,25,None,Neutral,up,right,301.37917391234043,0
11,Control,2,26,Center,Neutral,up,right,441.0148774175085,0
11,Control,2,27,Double,Neutral,up,right,368.3150524655715,0
11,Control,2,28,Spatial,Neutral,up,right,362.7311532372353,0
11,Control,2,29,None,Congruent,up,right,448.0840197343982,0
11,Control,2,30,Center,Congruent,up,right,399.57083944676435,0
11,Control,2,31,Double,Congruent,up,right,354.8985985964904,0
11,Control,2,32,Spatial,Congruent,up,right,434.2498813426872,0
11,Control,2,33,None,Incongruent,up,right,506.78946043952874,0
11,Control,2,34,Center,Incongruent,up,right,471.54304452815126,0
11,Control,2,35,Double,Incongruent,up,right,556.0912717163797,0
11,Control,2,36,Spatial,Incongruent,up,right,391.34923239149464,0
11,Control,2,37,None,Neutral,down,right,362.67679865080936,0
11,Control,2,38,Center,Neutral,down,right,275.5659630420228,0
11,Control,2,39,Double,Neutral,down,right,369.9190828780805,0
11,Control,2,40,Spatial,Neutral,down,right,310.2801999598792,0
11,Control,2,41,None,Congruent,down,right,419.20534624380326,0
11,Control,2,42,Center,Congruent,down,right,383.762999923154,0
11,Control,2,43,Double,Congruent,down,right,483.34626951488985,0
11,Control,2,44,Spatial,Congruent,down,right,372.27024827007597,0
11,Control,2,45,None,Incongruent,down,right,490.13336746335443,0
11,Control,2,46,Center,Incongruent,down,right,543.6838790961625,0
11,Control,2,47,Double,Incongruent,down,right,459.6330387401627,0
11,Control,2,48,Spatial,Incongruent,down,right,436.10107634312294,0
11,Control,3,1,None,Neutral,up,left,488.13164255390143,0
11,Control,3,2,Center,Neutral,up,left,375.3575559731009,0
11,Control,3,3,Double,Neutral,up,left,279.9025908938688,0
11,Control,3,4,Spatial,Neutral,up,left,315.3366899198274,0
11,Control,3,5,None,Congruent,up,left,523.1846193555331,0
11,Control,3,6,Center,Congruent,up,left,369.359550205273,0
11,Control,3,7,Double,Congruent,up,left,431.83300106164586,0
11,Control,3,8,Spatial,Congruent,up,left,362.13697253235205,0
11,Control,3,9,None,Incongruent,up,left,503.4952240135881,0
11,Control,3,10,Center,Incongruent,up,left,348.7058431311986,0
11,Control,3,11,Double,Incongruent,up,left,510.82069169729436,0
11,Control,3,12,Spatial,Incongruent,up,left,379.7694138919542,0
11,Control,3,13,None,Neutral,down,left,411.4707751162979,0
11,Control,3,14,Center,Neutral,down,left,353.3165818905047,0
11,Control,3,15,Double,Neutral,down,left,465.60932674049366,0
11,Control,3,16,Spatial,Neutral,down,left,280.1845465026921,0
11,Control,3,17,None,Congruent,down,left,295.41161473747667,0
11,Control,3,18,Center,Congruent,down,left,407.3256677815964,0
11,Control,3,19,Double,Congruent,down,left,413.44632045467904,0
11,Control,3,20,Spatial,Congruent,down,left,330.6621100374468,0
11,Control,3,21,None,Incongruent,down,left,488.5320122290604,0
11,Control,3,22,Center,Incongruent,down,left,561.5092817329088,0
11,Control,3,23,Double,Incongruent,down,left,366.7664279516688,0
11,Control,3,24,Spatial,Incongruent,down,left,356.1111981267904,0
11,Control,3,25,None,Neutral,up,right,466.9557459975654,0
11,Control,3,26,Center,Neutral,up,right,399.33043640331084,0
11,Control,3,27,Double,Neutral,up,right,439.8198586135454,0
11,Control,3,28,Spatial,Neutral,up,right,299.8220821246116,0
11,Control,3,29,None,Congruent,up,right,349.8687165706786,0
11,Control,3,30,Center,Congruent,up,right,426.6625485276152,0
11,Control,3,31,Double,Congruent,up,right,465.30446269543313,0
11,Control,3,32,Spatial,Congruent,up,right,337.17481837176797,0
11,Control,3,33,None,Incongruent,up,right,594.2955659448621,0
11,Control,3,34,Center,Incongruent,up,right,558.9191714212022,0
11,Control,3,35,Double,Incongruent,up,right,500.11423121570704,0
11,Control,3,36,Spatial,Incongruent,up,right,431.495710627779,0
11,Control,3,37,None,Neutral,down,right,366.71772355576024,1
11,Control,3,38,Center,Neutral,down,right,491.81161652727644,0
11,Control,3,39,Double,Neutral,down,right,391.59841889282563,0
11,Control,3,40,Spatial,Neutral,down,right,333.03588072161324,0
11,Control,3,41,None,Congruent,down,right,393.27030871870926,0
11,Control,3,42,Center,Congruent,down,right,241.1203618038037,0
11,Control,3,43,Double,Congruent,down,right,358.8573020608269,0
11,Control,3,44,Spatial,Congruent,down,right,288.22067631170336,1
11,Control,3,45,None,Incongruent,down,right,502.737632509835,1
11,Control,3,46,Center,Incongruent,down,right,557.1842459374712,0
11,Control,3,47,Double,Incongruent,down,right,523.2223127182654,1
11,Control,3,48,Spatial,Incongruent,down,right,318.38485756055945,0
11,Control,4,1,None,Neutral,up,left,436.64806713433126,0
11,Control,4,2,Center,Neutral,up,left,328.32989807694327,0
11,Control,4,3,Double,Neutral,up,left,288.5856393304042,0
11,Control,4,4,Spatial,Neutral,up,left,282.0064484097234,0
11,Control,4,5,None,Congruent,up,left,360.32781995169194,0
11,Control,4,6,Center,Congruent,up,left,329.90342773429086,0
11,Control,4,7,Double,Congruent,up,left,442.4195971509305,0
11,Control,4,8,Spatial,Congruent,up,left,251.20818062932335,0
11,Control,4,9,None,Incongruent,up,left,518.5187347094443,0
11,Control,4,10,Center,Incongruent,up,left,482.0980293162212,0
11,Control,4,11,Double,Incongruent,up,left,468.36247558509285,1
11,Control,4,12,Spatial,Incongruent,up,left,409.30289873934163,0
11,Control,4,13,None,Neutral,down,left,411.6980349784052,1
11,Control,4,14,Center,Neutral,down,left,374.74130269165136,0
11,Control,4,15,Double,Neutral,down,left,458.01221885695895,0
11,Control,4,16,Spatial,Neutral,down,left,417.75388109691767,0
11,Control,4,17,None,Congruent,down,left,452.16024704043457,0
11,Control,4,18,Center,Congruent,down,left,358.066663928511,0
11,Control,4,19,Double,Congruent,down,left,435.49342276779555,0
11,Control,4,20,Spatial,Congruent,down,left,268.8537002570579,0
11,Control,4,21,None,Incongruent,down,left,497.05511682339596,0
11,Control,4,22,Center,Incongruent,down,left,490.18681495991933,0
11,Control,4,23,Double,Incongruent,down,left,512.1505317733058,0
11,Control,4,24,Spatial,Incongruent,down,left,391.11505334674297,0
11,Control,4,25,None,Neutral,up,right,548.9340088377869,0
11,Control,4,26,Center,Neutral,up,right,335.60340214785947,0
11,Control,4,27,Double,Neutral,up,right,323.1961875178925,0
11,Control,4,28,Spatial,Neutral,up,right,458.3893211276054,0
11,Control,4,29,None,Congruent,up,right,458.0577019904913,0
11,Control,4,30,Center,Congruent,up,right,357.7029973949146,0
11,Control,4,31,Double,Congruent,up,right,328.2791744326348,0
11,Control,4,32,Spatial,Congruent,up,right,363.9750778582837,0
11,Control,4,33,None,Incongruent,up,right,511.8490274878224,0
11,Control,4,34,Center,Incongruent,up,right,413.02987960090616,0
11,Control,4,35,Double,Incongruent,up,right,469.6285483267485,0
11,Control,4,36,Spatial,Incongruent,up,right,438.8861561968057,0
11,Control,4,37,None,Neutral,down,right,452.702844042897,0
11,Control,4,38,Center,Neutral,down,right,320.48385843489217,0
11,Control,4,39,Double,Neutral,down,right,473.6604951480373,0
11,Control,4,40,Spatial,Neutral,down,right,286.19812583531905,0
11,Control,4,41,None,Congruent,down,right,439.6975581798669,0
11,Control,4,42,Center,Congruent,down,right,434.30201928676615,0
11,Control,4,43,Double,Congruent,down,right,378.9362965402146,0
11,Control,4,44,Spatial,Congruent,down,right,413.50916818165433,0
11,Control,4,45,None,Incongruent,down,right,635.7165572649329,0
11,Control,4,46,Center,Incongruent,down,right,535.8174842168896,0
11,Control,4,47,Double,Incongruent,down,right,524.4379052008346,0
11,Control,4,48,Spatial,Incongruent,down,right,358.7036336472153,0
11,Control,5,1,None,Neutral,up,left,514.7212944609645,0
11,Control,5,2,Center,Neutral,up,left,377.80710335072024,0
11,Control,5,3,Double,Neutral,up,left,395.44621668083244,0
11,Control,5,4,Spatial,Neutral,up,left,345.76047390008483,0
11,Control,5,5,None,Congruent,up,left,421.1798402113832,0
11,Control,5,6,Center,Congruent,up,left,484.0858150182311,0
11,Control,5,7,Double,Congruent,up,left,477.45330965368805,0
11,Control,5,8,Spatial,Congruent,up,left,297.765558879602,0
11,Control,5,9,None,Incongruent,up,left,478.8707669036295,0
11,Control,5,10,Center,Incongruent,up,left,479.9978526896636,0
11,Control,5,11,Double,Incongruent,up,left,413.78055008304887,1
11,Control,5,12,Spatial,Incongruent,up,left,440.80724545386613,0
11,Control,5,13,None,Neutral,down,left,459.6394544052682,0
11,Control,5,14,Center,Neutral,down,left,447.78023068160894,0
11,Control,5,15,Double,Neutral,down,left,333.10207918150184,0
11,Control,5,16,Spatial,Neutral,down,left,390.22672265042354,1
11,Control,5,17,None,Congruent,down,left,475.8591050989204,0
11,Control,5,18,Center,Congruent,down,left,372.66885518127106,0
11,Control,5,19,Double,Congruent,down,left,311.9335862608775,0
11,Control,5,20,Spatial,Congruent,down,left,327.32176339911143,0
11,Control,5,21,None,Incongruent,down,left,583.3475329542955,0
11,Control,5,22,Center,Incongruent,down,left,516.1156757425896,0
11,Control,5,23,Double,Incongruent,down,left,504.69528153413046,0
11,Control,5,24,Spatial,Incongruent,down,left,265.7491034508872,0
11,Control,5,25,None,Neutral,up,right,430.8055725789188,0
11,Control,5,26,Center,Neutral,up,right,410.73544623567386,0
11,Control,5,27,Double,Neutral,up,right,318.2407892107756,0
11,Control,5,28,Spatial,Neutral,up,right,316.19743811762896,0
11,Control,5,29,None,Congruent,up,right,445.7852369219039,0
11,Control,5,30,Center,Congruent,up,right,388.1945695978792,0
11,Control,5,31,Double,Congruent,up,right,422.88291782038084,0
11,Control,5,32,Spatial,Congruent,up,right,333.4451838471683,0
11,Control,5,33,None,Incongruent,up,right,497.6618928168058,0
11,Control,5,34,Center,Incongruent,up,right,534.1281947063495,0
11,Control,5,35,Double,Incongruent,up,right,477.804712826246,0
11,Control,5,36,Spatial,Incongruent,up,right,345.9195692580087,0
11,Control,5,37,None,Neutral,down,right,385.26092626274914,1
11,Control,5,38,Center,Neutral,down,right,418.67123251034707,0
11,Control,5,39,Double,Neutral,down,right,413.3687110763243,0
11,Control,5,40,Spatial,Neutral,down,right,375.0486998431859,0
11,Control,5,41,None,Congruent,down,right,456.9442747093701,0
11,Control,5,42,Center,Congruent,down,right,436.5664996205272,0
11,Control,5,43,Double,Congruent,down,right,353.0811895356134,0
11,Control,5,44,Spatial,Congruent,down,right,410.11587548205387,0
11,Control,5,45,None,Incongruent,down,right,433.0747709981022,0
11,Control,5,46,Center,Incongruent,down,right,518.2012680940853,0
11,Control,5,47,Double,Incongruent,down,right,455.2246612901878,1
11,Control,5,48,Spatial,Incongruent,down,right,445.33369829993353,0
11,Control,6,1,None,Neutral,up,left,424.19307354007947,1
11,Control,6,2,Center,Neutral,up,left,355.93010543076684,0
11,Control,6,3,Double,Neutral,up,left,377.4419947766551,0
11,Control,6,4,Spatial,Neutral,up,left,355.56515028621845,0
11,Control,6,5,None,Congruent,up,left,429.7789906110538,0
11,Control,6,6,Center,Congruent,up,left,370.22523280695975,0
11,Control,6,7,Double,Congruent,up,left,330.49766623744995,0
11,Control,6,8,Spatial,Congruent,up,left,399.88930597102706,0
11,Control,6,9,None,Incongruent,up,left,502.3287505882835,0
11,Control,6,10,Center,Incongruent,up,left,493.08589530250595,0
11,Control,6,11,Double,Incongruent,up,left,541.9847636882714,0
11,Control,6,12,Spatial,Incongruent,up,left,495.07505952475253,0
11,Control,6,13,None,Neutral,down,left,507.56476571836447,0
11,Control,6,14,Center,Neutral,down,left,363.8846917295536,0
11,Control,6,15,Double,Neutral,down,left,408.1071072950107,0
11,Control,6,16,Spatial,Neutral,down,left,421.98664100984945,0
11,Control,6,17,None,Congruent,down,left,364.08767996539336,0
11,Control,6,18,Center,Congruent,down,left,311.75296025068235,0
11,Control,6,19,Double,Congruent,down,left,381.16788545310567,1
11,Control,6,20,Spatial,Congruent,down,left,310.39848180982716,0
11,Control,6,21,None,Incongruent,down,left,608.8901902951353,0
11,Control,6,22,Center,Incongruent,down,left,542.6562342903788,1
11,Control,6,23,Double,Incongruent,down,left,341.1670892431323,0
11,Control,6,24,Spatial,Incongruent,down,left,326.7009089930597,0
11,Control,6,25,None,Neutral,up,right,472.12386800162415,0
11,Control,6,26,Center,Neutral,up,right,399.2753162766844,0
11,Control,6,27,Double,Neutral,up,right,481.923585432084,0
11,Control,6,28,Spatial,Neutral,up,right,350.63995681612107,0
11,Control,6,29,None,Congruent,up,right,522.0261339534926,0
11,Control,6,30,Center,Congruent,up,right,281.89004666049374,0
11,Control,6,31,Double,Congruent,up,right,321.6948980581016,0
11,Control,6,32,Spatial,Congruent,up,right,348.30782641634926,1
11,Control,6,33,None,Incongruent,up,right,475.5667877640278,0
11,Control,6,34,Center,Incongruent,up,right,439.8027923216392,0
11,Control,6,35,Double,Incongruent,up,right,415.8312258157598,0
11,Control,6,36,Spatial,Incongruent,up,right,383.04676419849613,0
11,Control,6,37,None,Neutral,down,right,352.14650844681915,1
11,Control,6,38,Center,Neutral,down,right,346.4138256327649,0
11,Control,6,39,Double,Neutral,down,right,420.67877098015686,0
11,Control,6,40,Spatial,Neutral,down,right,301.63816681476993,1
11,Control,6,41,None,Congruent,down,right,476.01353101859047,0
11,Control,6,42,Center,Congruent,down,right,396.45969929698276,0
11,Control,6,43,Double,Congruent,down,right,394.8807520756782,0
11,Control,6,44,Spatial,Congruent,down,right,232.6065380005059,0
11,Control,6,45,None,Incongruent,down,right,404.25750436536174,0
11,Control,6,46,Center,Incongruent,down,right,487.08808098388323,0
11,Control,6,47,Double,Incongruent,down,right,562.5387950872455,1
11,Control,6,48,Spatial,Incongruent,down,right,457.2805128974999,0
