subnum,group,block,trial,cue,flank,location,direction,rt,error
7,Treatment,1,48,Spatial,Incongruent,down,right,380.13889765640516,0
7,Treatment,2,1,None,Neutral,up,left,422.1398198346223,0
7,Treatment,2,2,Center,Neutral,up,left,389.2092530139181,0
7,Treatment,2,3,Double,Neutral,up,left,324.3483992850604,0
7,Treatment,2,4,Spatial,Neutral,up,left,306.0078297630086,0
7,Treatment,2,5,None,Congruent,up,left,367.8653192750122,0
7,Treatment,2,6,Center,Congruent,up,left,303.2490631760355,0
7,Treatment,2,7,Double,Congruent,up,left,348.77299934447956,1
7,Treatment,2,8,Spatial,Congruent,up,left,339.07363072709137,0
7,Treatment,2,9,None,Incongruent,up,left,421.59264144205156,0
7,Treatment,2,10,Center,Incongruent,up,left,473.3925837097696,0
7,Treatment,2,11,Double,Incongruent,up,left,411.60855680092743,1
7,Treatment,2,12,Spatial,Incongruent,up,left,425.5541179793761,0
7,Treatment,2,13,None,Neutral,down,left,437.1275502084272,0
7,Treatment,2,14,Center,Neutral,down,left,361.29826396345936,0
7,Treatment,2,15,Double,Neutral,down,left,277.75368119821195,0
7,Treatment,2,16,Spatial,Neutral,down,left,260.11593429648065,0
7,Treatment,2,17,None,Congruent,down,left,302.96710695104196,0
7,Treatment,2,18,Center,Congruent,down,left,448.10236247704825,1
7,Treatment,2,19,Double,Congruent,down,left,356.9666998324084,0
7,Treatment,2,20,Spatial,Congruent,down,left,436.8198655432043,1
7,Treatment,2,21,None,Incongruent,down,left,427.20581012342717,0
7,Treatment,2,22,Center,Incongruent,down,left,524.095285414864,0
7,Treatment,2,23,Double,Incongruent,down,left,498.80598180239485,0
7,Treatment,2,24,Spatial,Incongruent,down,left,372.1255799317013,0
7,Treatment,2,25,None,Neutral,up,right,465.7042772216214,0
7,Treatment,2,26,Center,Neutral,up,right,409.0692314616449,0
7,Treatment,2,27,Double,Neutral,up,right,367.66380487869833,0
7,Treatment,2,28,Spatial,Neutral,up,right,415.3490888725644,0
7,Treatment,2,29,None,Congruent,up,right,416.0233678377412,0
7,Treatment,2,30,Center,Congruent,up,right,481.38693666493543,0
7,Treatment,2,31,Double,Congruent,up,right,315.21299020853786,0
7,Treatment,2,32,Spatial,Congruent,up,right,405.6158945836893,0
7,Treatment,2,33,None,Incongruent,up,right,473.7996243614441,0
7,Treatment,2,34,Center,Incongruent,up,right,467.7124754570651,0
7,Treatment,2,35,Double,Incongruent,up,right,441.4162756158753,0
7,Treatment,2,36,Spatial,Incongruent,up,right,403.3427846857486,0
7,Treatment,2,37,None,Neutral,down,right,425.59613078153484,0
7,Treatment,2,38,Center,Neutral,down,right,425.8894465655319,0
7,Treatment,2,39,Double,Neutral,down,right,376.5719632184876,1
7,Treatment,2,40,Spatial,Neutral,down,right,407.9465291063932,0
7,Treatment,2,41,None,Congruent,down,right,435.67474225496017,0
7,Treatment,2,42,Center,Congruent,down,right,388.7153273170043,0
7,Treatment,2,43,Double,Congruent,down,right,372.32597976575727,0
7,Treatment,2,44,Spatial,Congruent,down,right,318.7620982978424,0
7,Treatment,2,45,None,Incongruent,down,right,510.39557760499594,0
7,Treatment,2,46,Center,Incongruent,down,right,499.64614588945597,0
7,Treatment,2,47,Double,Incongruent,down,right,485.6928944225656,0
7,Treatment,2,48,Spatial,Incongruent,down,right,459.8002791916755,0
7,Treatment,3,1,None,Neutral,up,left,516.637213545984,0
7,Treatment,3,2,Center,Neutral,up,left,397.8521017215861,1
7,Treatment,3,3,Double,Neutral,up,left,382.78631672910745,0
7,Treatment,3,4,Spatial,Neutral,up,left,417.6394328131231,0
7,Treatment,3,5,None,Congruent,up,left,426.7965191077237,0
7,Treatment,3,6,Center,Congruent,up,left,329.5890620918159,0
7,Treatment,3,7,Double,Congruent,up,left,330.35522381714793,0
7,Treatment,3,8,Spatial,Congruent,up,left,307.2742689389927,0
7,Treatment,3,9,None,Incongruent,up,left,428.3108585739398,1
7,Treatment,3,10,Center,Incongruent,up,left,520.9092176599136,0
7,Treatment,3,11,Double,Incongruent,up,left,415.3057167353336,0
7,Treatment,3,12,Spatial,Incongruent,up,left,465.9485899021091,0
7,Treatment,3,13,None,Neutral,down,left,549.2040781645564,0
7,Treatment,3,14,Center,Neutral,down,left,359.8356752922605,0
7,Treatment,3,15,Double,Neutral,down,left,393.5054279221873,0
7,Treatment,3,16,Spatial,Neutral,down,left,311.23534931327936,0
7,Treatment,3,17,None,Congruent,down,left,575.9614403574743,0
7,Treatment,3,18,Center,Congruent,down,left,326.05426052390595,0
7,Treatment,3,19,Double,Congruent,down,left,433.924566464024,1
7,Treatment,3,20,Spatial,Congruent,down,left,383.48013865895166,0
7,Treatment,3,21,None,Incongruent,down,left,546.5583154899252,0
7,Treatment,3,22,Center,Incongruent,down,left,501.2340613799512,0
7,Treatment,3,23,Double,Incongruent,down,left,475.6487528052485,0
7,Treatment,3,24,Spatial,Incongruent,down,left,440.40950407391597,0
7,Treatment,3,25,None,Neutral,up,right,385.35541448801325,0
7,Treatment,3,26,Center,Neutral,up,right,402.6017803158537,0
7,Treatment,3,27,Double,Neutral,up,right,356.264384648913,0
7,Treatment,3,28,Spatial,Neutral,up,right,482.009257251896,0
7,Treatment,3,29,None,Congruent,up,right,466.619672661752,0
7,Treatment,3,30,Center,Congruent,up,right,422.02594641230166,0
7,Treatment,3,31,Double,Congruent,up,right,264.01739413256007,0
7,Treatment,3,32,Spatial,Congruent,up,right,273.6268108963951,1
7,Treatment,3,33,None,Incongruent,up,right,451.1669650927428,1
7,Treatment,3,34,Center,Incongruent,up,right,420.6462063985213,0
7,Treatment,3,35,Double,Incongruent,up,right,416.59935923620316,0
7,Treatment,3,36,Spatial,Incongruent,up,right,442.1820478363104,0
7,Treatment,3,37,None,Neutral,down,right,418.1346446221903,0
7,Treatment,3,38,Center,Neutral,down,right,365.0710987146656,0
7,Treatment,3,39,Double,Neutral,down,right,434.47812796148673,1
7,Treatment,3,40,Spatial,Neutral,down,right,234.55293980709746,0
7,Treatment,3,41,None,Congruent,down,right,426.3358998002269,0
7,Treatment,3,42,Center,Congruent,down,right,423.1701434636867,1
7,Treatment,3,43,Double,Congruent,down,right,428.73537307254355,0
7,Treatment,3,44,Spatial,Congruent,down,right,329.70736848920006,0
7,Treatment,3,45,None,Incongruent,down,right,478.3193083770966,0
7,Treatment,3,46,Center,Incongruent,down,right,440.88881077959303,0
7,Treatment,3,47,Double,Incongruent,down,right,423.44606635107704,0
7,Treatment,3,48,Spatial,Incongruent,down,right,388.76951947840377,1
7,Treatment,4,1,None,Neutral,up,left,362.30901617846,0
7,Treatment,4,2,Center,Neutral,up,left,370.17025255088924,0
7,Treatment,4,3,Double,Neutral,up,left,386.70580684036764,1
7,Treatment,4,4,Spatial,Neutral,up,left,312.1396852990446,0
7,Treatment,4,5,None,Congruent,up,left,374.33373625328846,0
7,Treatment,4,6,Center,Congruent,up,left,298.46822870698827,0
7,Treatment,4,7,Double,Congruent,up,left,355.60880592696424,0
7,Treatment,4,8,Spatial,Congruent,up,left,426.13160083178093,1
7,Treatment,4,9,None,Incongruent,up,left,472.07498499195805,0
7,Treatment,4,10,Center,Incongruent,up,left,418.16695769563563,0
7,Treatment,4,11,Double,Incongruent,up,left,584.0693566927929,0
7,Treatment,4,12,Spatial,Incongruent,up,left,312.1372061803273,0
7,Treatment,4,13,None,Neutral,down,left,437.12639481795,0
7,Treatment,4,14,Center,Neutral,down,left,413.2249399461808,0
7,Treatment,4,15,Double,Neutral,down,left,351.06862537575415,0
7,Treatment,4,16,Spatial,Neutral,down,left,399.18447915609875,0
7,Treatment,4,17,None,Congruent,down,left,470.2718645661206,1
7,Treatment,4,18,Center,Congruent,down,left,382.66588789501725,0
7,Treatment,4,19,Double,Congruent,down,left,316.6326792375298,0
7,Treatment,4,20,Spatial,Congruent,down,left,356.1675077933759,0
7,Treatment,4,21,None,Incongruent,down,left,483.96084887829244,0
7,Treatment,4,22,Center,Incongruent,down,left,405.7024867949444,0
7,Treatment,4,23,Double,Incongruent,down,left,452.56390859190213,0
7,Treatment,4,24,Spatial,Incongruent,down,left,438.96817360227203,0
7,Treatment,4,25,None,Neutral,up,right,426.0416586911765,0
7,Treatment,4,26,Center,Neutral,up,right,422.4383817652581,0
7,Treatment,4,27,Double,Neutral,up,right,249.44832564338168,0
7,Treatment,4,28,Spatial,Neutral,up,right,376.9238557188688,0
7,Treatment,4,29,None,Congruent,up,right,401.45028573439083,0
7,Treatment,4,30,Center,Congruent,up,right,394.3269508181003,0
7,Treatment,4,31,Double,Congruent,up,right,432.3809927943706,0
7,Treatment,4,32,Spatial,Congruent,up,right,346.97793510365386,0
7,Treatment,4,33,None,Incongruent,up,right,504.446330439938,0
7,Treatment,4,34,Center,Incongruent,up,right,318.4920341503416,0
7,Treatment,4,35,Double,Incongruent,up,right,384.13895839390716,0
7,Treatment,4,36,Spatial,Incongruent,up,right,447.457628942509,0
7,Treatment,4,37,None,Neutral,down,right,359.2033537943819,0
7,Treatment,4,38,Center,Neutral,down,right,374.3808669081164,0
7,Treatment,4,39,Double,Neutral,down,right,390.2016003021449,0
7,Treatment,4,40,Spatial,Neutral,down,right,322.2993597525976,0
7,Treatment,4,41,None,Congruent,down,right,387.43787552352734,0
7,Treatment,4,42,Center,Congruent,down,right,306.9413462415318,0
7,Treatment,4,43,Double,Congruent,down,right,388.21259231069337,0
7,Treatment,4,44,Spatial,Congruent,down,right,244.63210279913665,0
7,Treatment,4,45,None,Incongruent,down,right,453.73843668846723,0
7,Treatment,4,46,Center,Incongruent,down,right,444.421435352762,0
7,Treatment,4,47,Double,Incongruent,down,right,396.7382787283661,0
7,Treatment,4,48,Spatial,Incongruent,down,right,401.85505380733133,0
7,Treatment,5,1,None,Neutral,up,left,473.0092027472151,0
7,Treatment,5,2,Center,Neutral,up,left,380.90493874886556,0
7,Treatment,5,3,Double,Neutral,up,left,381.8631227918255,0
7,Treatment,5,4,Spatial,Neutral,up,left,419.9443035623988,0
7,Treatment,5,5,None,Congruent,up,left,424.4349575659775,0
7,Treatment,5,6,Center,Congruent,up,left,394.27279367830556,0
7,Treatment,5,7,Double,Congruent,up,left,275.804505196664,0
7,Treatment,5,8,Spatial,Congruent,up,left,341.53701090536856,0
7,Treatment,5,9,None,Incongruent,up,left,461.9997556868904,0
7,Treatment,5,10,Center,Incongruent,up,left,388.79933912421166,0
7,Treatment,5,11,Double,Incongruent,up,left,495.118332626569,0
7,Treatment,5,12,Spatial,Incongruent,up,left,408.922928857058,0
7,Treatment,5,13,None,Neutral,down,left,477.2660669642115,0
7,Treatment,5,14,Center,Neutral,down,left,334.5754391901396,0
7,Treatment,5,15,Double,Neutral,down,left,254.889888656163,0
7,Treatment,5,16,Spatial,Neutral,down,left,348.1469023763413,0
7,Treatment,5,17,None,Congruent,down,left,477.16044653172776,0
7,Treatment,5,18,Center,Congruent,down,left,507.23024301155556,0
7,Treatment,5,19,Double,Congruent,down,left,419.3595466746676,0
7,Treatment,5,20,Spatial,Congruent,down,left,393.0218383242957,0
7,Treatment,5,21,None,Incongruent,down,left,469.21260554995655,0
7,Treatment,5,22,Center,Incongruent,down,left,467.64274407082667,0
7,Treatment,5,23,Double,Incongruent,down,left,421.2335935845762,1
7,Treatment,5,24,Spatial,Incongruent,down,left,431.10281849068383,0
7,Treatment,5,25,None,Neutral,up,right,370.82204228893005,0
7,Treatment,5,26,Center,Neutral,up,right,360.8125208253953,0
7,Treatment,5,27,Double,Neutral,up,right,302.01670971535793,0
7,Treatment,5,28,Spatial,Neutral,up,right,342.2886612232468,0
7,Treatment,5,29,None,Congruent,up,right,452.62280569155723,0
7,Treatment,5,30,Center,Congruent,up,right,382.87829351882294,0
7,Treatment,5,31,Double,Congruent,up,right,343.06530734256603,1
7,Treatment,5,32,Spatial,Congruent,up,right,328.065934084727,0
7,Treatment,5,33,None,Incongruent,up,right,417.8548689215578,0
7,Treatment,5,34,Center,Incongruent,up,right,438.8712714521691,0
7,Treatment,5,35,Double,Incongruent,up,right,356.2215774633062,0
7,Treatment,5,36,Spatial,Incongruent,up,right,409.22670486075396,0
7,Treatment,5,37,None,Neutral,down,right,517.5523437229451,0
7,Treatment,5,38,Center,Neutral,down,right,415.210325277499,1
7,Treatment,5,39,Double,Neutral,down,right,449.05096621085795,0
7,Treatment,5,40,Spatial,Neutral,down,right,407.6443956079611,0
7,Treatment,5,41,None,Congruent,down,right,413.50210821661494,1
7,Treatment,5,42,Center,Congruent,down,right,398.17493702566355,0
7,Treatment,5,43,Double,Congruent,down,right,283.6168633443065,0
7,Treatment,5,44,Spatial,Congruent,down,right,384.6888872026267,0
7,Treatment,5,45,None,Incongruent,down,right,464.04375328707874,0
7,Treatment,5,46,Center,Incongruent,down,right,497.02547599132174,0
7,Treatment,5,47,Double,Incongruent,down,right,351.4421204528053,0
7,Treatment,5,48,Spatial,Incongruent,down,right,467.3501358590248,0
7,Treatment,6,1,None,Neutral,up,left,404.85044525646373,0
7,Treatment,6,2,Center,Neutral,up,left,451.2949184166016,0
7,Treatment,6,3,Double,Neutral,up,left,374.0330022214575,0
7,Treatment,6,4,Spatial,Neutral,up,left,308.09631367901505,0
7,Treatment,6,5,None,Congruent,up,left,454.9135500196036,0
7,Treatment,6,6,Center,Congruent,up,left,377.08766324046735,1
7,Treatment,6,7,Double,Congruent,up,left,343.68916111123997,0
7,Treatment,6,8,Spatial,Congruent,up,left,295.26896196193445,0
7,Treatment,6,9,None,Incongruent,up,left,620.5030107472451,0
7,Treatment,6,10,Center,Incongruent,up,left,402.5176374713926,0
7,Treatment,6,11,Double,Incongruent,up,left,472.95757502850154,0
7,Treatment,6,12,Spatial,Incongruent,up,left,399.4292655160209,0
7,Treatment,6,13,None,Neutral,down,left,379.1072599096236,0
7,Treatment,6,14,Center,Neutral,down,left,310.4904505386367,0
7,Treatment,6,15,Double,Neutral,down,left,300.5685345432597,0
7,Treatment,6,16,Spatial,Neutral,down,left,269.6977683237216,0
7,Treatment,6,17,None,Congruent,down,left,355.18822588931465,0
7,Treatment,6,18,Center,Congruent,down,left,414.3072962051027,0
7,Treatment,6,19,Double,Congruent,down,left,363.1619184659587,0
7,Treatment,6,20,Spatial,Congruent,down,left,439.95712146039807,0
7,Treatment,6,21,None,Incongruent,down,left,531.661934144778,0
7,Treatment,6,22,Center,Incongruent,down,left,532.4098773453896,0
7,Treatment,6,23,Double,Incongruent,down,left,470.13593216948425,0
7,Treatment,6,24,Spatial,Incongruent,down,left,452.27337061780986,0
7,Treatment,6,25,None,Neutral,up,right,453.3623697864615,0
7,Treatment,6,26,Center,Neutral,up,right,359.8972468151687,0
7,Treatment,6,27,Double,Neutral,up,right,421.17633516266983,0
7,Treatment,6,28,Spatial,Neutral,up,right,339.59721796441096,0
7,Treatment,6,29,None,Congruent,up,right,481.6892118807126,1
7,Treatment,6,30,Center,Congruent,up,right,340.04365091366503,0
7,Treatment,6,31,Double,Congruent,up,right,425.2116510476668,0
7,Treatment,6,32,Spatial,Congruent,up,right,324.40133219036545,0
7,Treatment,6,33,None,Incongruent,up,right,455.692520731884,1
7,Treatment,6,34,Center,Incongruent,up,right,353.8872551864749,0
7,Treatment,6,35,Double,Incongruent,up,right,525.9850372031665,0
7,Treatment,6,36,Spatial,Incongruent,up,right,435.9634952332192,0
7,Treatment,6,37,None,Neutral,down,right,427.207503408299,0
7,Treatment,6,38,Center,Neutral,down,right,414.82088050592563,0
7,Treatment,6,39,Double,Neutral,down,right,377.6757839414607,0
7,Treatment,6,40,Spatial,Neutral,down,right,274.4858251403464,0
7,Treatment,6,41,None,Congruent,down,right,323.8466970950997,0
7,Treatment,6,42,Center,Congruent,down,right,369.59607054961725,0
7,Treatment,6,43,Double,Congruent,down,right,359.3606710239822,0
7,Treatment,6,44,Spatial,Congruent,down,right,287.08821451593826,0
7,Treatment,6,45,None,Incongruent,down,right,520.8611797783228,0
7,Treatment,6,46,Center,Incongruent,down,right,434.22742328920754,0
7,Treatment,6,47,Double,Incongruent,down,right,486.27745670409945,0
7,Treatment,6,48,Spatial,Incongruent,down,right,474.5636018789088,0
