subnum,group,block,trial,cue,flank,location,direction,rt,error
15,Control,1,38,Center,Neutral,down,right,353.1925682776057,0
15,Control,1,39,Double,Neutral,down,right,379.4488285141598,0
15,Control,1,40,Spatial,Neutral,down,right,391.47467589593975,0
15,Control,1,41,None,Congruent,down,right,456.0579322643721,0
15,Control,1,42,Center,Congruent,down,right,354.0750368427716,0
15,Control,1,43,Double,Congruent,down,right,407.2408838241463,0
15,Control,1,44,Spatial,Congruent,down,right,356.2414583406977,0
15,Control,1,45,None,Incongruent,down,right,526.1683850766301,0
15,Control,1,46,Center,Incongruent,down,right,405.22988648307364,0
15,Control,1,47,Double,Incongruent,down,right,472.01712840161224,0
15,Control,1,48,Spatial,Incongruent,down,right,418.77649002401654,0
15,Control,2,1,None,Neutral,up,left,382.4405783017737,0
15,Control,2,2,Center,Neutral,up,left,403.2056611633668,0
15,Control,2,3,Double,Neutral,up,left,420.5445998831999,0
15,Control,2,4,Spatial,Neutral,up,left,299.69013076397067,0
15,Control,2,5,None,Congruent,up,left,440.6835688913755,0
15,Control,2,6,Center,Congruent,up,left,323.98236147925036,0
15,Control,2,7,Double,Congruent,up,left,391.5393889616046,0
15,Control,2,8,Spatial,Congruent,up,left,336.11014467141626,0
15,Control,2,9,None,Incongruent,up,left,546.1517337734938,0
15,Control,2,10,Center,Incongruent,up,left,442.5273569242972,0
15,Control,2,11,Double,Incongruent,up,left,517.7077581388767,0
15,Control,2,12,Spatial,Incongruent,up,left,389.40641021475324,0
15,Control,2,13,None,Neutral,down,left,428.457927904891,1
15,Control,2,14,Center,Neutral,down,left,397.6454722245729,0
15,Control,2,15,Double,Neutral,down,left,441.64073842794096,0
15,Control,2,16,Spatial,Neutral,down,left,320.1349607313126,0
15,Control,2,17,None,Congruent,down,left,465.6622298690244,0
15,Control,2,18,Center,Congruent,down,left,304.7549722343871,0
15,Control,2,19,Double,Congruent,down,left,325.6518088858204,0
15,Control,2,20,Spatial,Congruent,down,left,338.91108219405913,0
15,Control,2,21,None,Incongruent,down,left,520.4156459286794,0
15,Control,2,22,Center,Incongruent,down,left,501.3029256148011,0
15,Control,2,23,Double,Incongruent,down,left,419.94170848533804,1
15,Control,2,24,Spatial,Incongruent,down,left,393.3825155758315,0
15,Control,2,25,None,Neutral,up,right,441.51037938264955,1
15,Control,2,26,Center,Neutral,up,right,321.44232975441855,0
15,Control,2,27,Double,Neutral,up,right,404.56847690522625,0
15,Control,2,28,Spatial,Neutral,up,right,347.3638011283989,0
15,Control,2,29,None,Congruent,up,right,447.3975603991271,0
15,Control,2,30,Center,Congruent,up,right,404.29067877615535,0
15,Control,2,31,Double,Congruent,up,right,332.6134431888854,1
15,Control,2,32,Spatial,Congruent,up,right,371.34866509522294,0
15,Control,2,33,None,Incongruent,up,right,523.9669209873224,0
15,Control,2,34,Center,Incongruent,up,right,552.7622191050565,0
15,Control,2,35,Double,Incongruent,up,right,337.9673664637593,0
15,Control,2,36,Spatial,Incongruent,up,right,448.2946423650477,0
15,Control,2,37,None,Neutral,down,right,312.0523208492731,0
15,Control,2,38,Center,Neutral,down,right,316.4018932417314,0
15,Control,2,39,Double,Neutral,down,right,353.58128065062306,0
15,Control,2,40,Spatial,Neutral,down,right,318.0805928254736,0
15,Control,2,41,None,Congruent,down,right,406.8752186283478,0
15,Control,2,42,Center,Congruent,down,right,323.469416501134,0
15,Control,2,43,Double,Congruent,down,right,308.9168137213546,0
15,Control,2,44,Spatial,Congruent,down,right,347.4482646583665,0
15,Control,2,45,None,Incongruent,down,right,419.80190330284233,0
15,Control,2,46,Center,Incongruent,down,right,501.71287328116273,0
15,Control,2,47,Double,Incongruent,down,right,463.50680160728996,0
15,Control,2,48,Spatial,Incongruent,down,right,437.45497364018786,0
15,Control,3,1,None,Neutral,up,left,430.33847838872185,0
15,Control,3,2,Center,Neutral,up,left,292.45653118763374,0
15,Control,3,3,Double,Neutral,up,left,352.72470339274946,0
15,Control,3,4,Spatial,Neutral,up,left,366.07018997589694,0
15,Control,3,5,None,Congruent,up,left,450.78458827941586,0
15,Control,3,6,Center,Congruent,up,left,430.4064724978364,0
15,Control,3,7,Double,Congruent,up,left,409.53503142184854,0
15,Control,3,8,Spatial,Congruent,up,left,292.58474398425943,0
15,Control,3,9,None,Incongruent,up,left,476.7466927372301,0
15,Control,3,10,Center,Incongruent,up,left,542.7428496098939,0
15,Control,3,11,Double,Incongruent,up,left,491.68788211781066,0
15,Control,3,12,Spatial,Incongruent,up,left,420.1343929316106,0
15,Control,3,13,None,Neutral,down,left,501.0120190775431,0
15,Control,3,14,Center,Neutral,down,left,404.4772008022312,0
15,Control,3,15,Double,Neutral,down,left,343.2224573818675,0
15,Control,3,16,Spatial,Neutral,down,left,414.9533419054002,0
15,Control,3,17,None,Congruent,down,left,549.2328142263677,0
15,Control,3,18,Center,Congruent,down,left,380.7439708697149,0
15,Control,3,19,Double,Congruent,down,left,432.5245630540853,0
15,Control,3,20,Spatial,Congruent,down,left,296.0235989051421,0
15,Control,3,21,None,Incongruent,down,left,426.270346234877,0
15,Control,3,22,Center,Incongruent,down,left,469.9550479398686,0
15,Control,3,23,Double,Incongruent,down,left,399.96405856887816,0
15,Control,3,24,Spatial,Incongruent,down,left,508.6664160332157,0
15,Control,3,25,None,Neutral,up,right,459.64139071157956,0
15,Control,3,26,Center,Neutral,up,right,335.1102034342017,0
15,Control,3,27,Double,Neutral,up,right,478.4043065126639,1
15,Control,3,28,Spatial,Neutral,up,right,319.4249104381394,0
15,Control,3,29,None,Congruent,up,right,432.50465912170245,0
15,Control,3,30,Center,Congruent,up,right,372.54015375773776,0
15,Control,3,31,Double,Congruent,up,right,376.6557520033441,0
15,Control,3,32,Spatial,Congruent,up,right,364.02381952694554,0
15,Control,3,33,None,Incongruent,up,right,445.06646496660835,0
15,Control,3,34,Center,Incongruent,up,right,496.65730889680367,0
15,Control,3,35,Double,Incongruent,up,right,411.34835877843517,0
15,Control,3,36,Spatial,Incongruent,up,right,384.9057492224016,0
15,Control,3,37,None,Neutral,down,right,426.7191849065895,0
15,Control,3,38,Center,Neutral,down,right,297.15731074999303,0
15,Control,3,39,Double,Neutral,down,right,374.5928078841802,0
15,Control,3,40,Spatial,Neutral,down,right,386.029649058122,0
15,Control,3,41,None,Congruent,down,right,449.16131713657103,0
15,Control,3,42,Center,Congruent,down,right,343.47056820893084,0
15,Control,3,43,Double,Congruent,down,right,410.1665651116616,0
15,Control,3,44,Spatial,Congruent,down,right,319.0688799177315,0
15,Control,3,45,None,Incongruent,down,right,573.3714804098618,0
15,Control,3,46,Center,Incongruent,down,right,484.0208135730743,0
15,Control,3,47,Double,Incongruent,down,right,467.4087291759555,0
15,Control,3,48,Spatial,Incongruent,down,right,460.7710300430732,0
15,Control,4,1,None,Neutral,up,left,446.4019865914063,1
15,Control,4,2,Center,Neutral,up,left,351.15134136000705,0
15,Control,4,3,Double,Neutral,up,left,440.4654949401688,0
15,Control,4,4,Spatial,Neutral,up,left,283.1605455716089,0
15,Control,4,5,None,Congruent,up,left,385.96680430426676,0
15,Control,4,6,Center,Congruent,up,left,355.7208492681368,0
15,Control,4,7,Double,Congruent,up,left,386.37164027425706,0
15,Control,4,8,Spatial,Congruent,up,left,336.67693255104933,0
15,Control,4,9,None,Incongruent,up,left,517.580679548711,0
15,Control,4,10,Center,Incongruent,up,left,514.3126374086416,0
15,Control,4,11,Double,Incongruent,up,left,460.0687933454707,0
15,Control,4,12,Spatial,Incongruent,up,left,514.4469477685327,0
15,Control,4,13,None,Neutral,down,left,319.2674531163395,0
15,Control,4,14,Center,Neutral,down,left,317.9652609815907,0
15,Control,4,15,Double,Neutral,down,left,413.1805358661928,0
15,Control,4,16,Spatial,Neutral,down,left,347.55107403465513,0
15,Control,4,17,None,Congruent,down,left,442.1133902093702,0
15,Control,4,18,Center,Congruent,down,left,403.6289786190373,0
15,Control,4,19,Double,Congruent,down,left,350.099533608598,0
15,Control,4,20,Spatial,Congruent,down,left,309.1993157441609,0
15,Control,4,21,None,Incongruent,down,left,501.0364024113829,0
15,Control,4,22,Center,Incongruent,down,left,459.3584135812242,1
15,Control,4,23,Double,Incongruent,down,left,495.6064245650683,0
15,Control,4,24,Spatial,Incongruent,down,left,343.0869595017667,0
15,Control,4,25,None,Neutral,up,right,356.0082868014186,1
15,Control,4,26,Center,Neutral,up,right,431.4173286180717,0
15,Control,4,27,Double,Neutral,up,right,263.9474457604871,0
15,Control,4,28,Spatial,Neutral,up,right,258.07211849247074,0
15,Control,4,29,None,Congruent,up,right,447.8619715841762,0
15,Control,4,30,Center,Congruent,up,right,381.3141859403236,0
15,Control,4,31,Double,Congruent,up,right,367.61566381304993,0
15,Control,4,32,Spatial,Congruent,up,right,380.40558887300006,0
15,Control,4,33,None,Incongruent,up,right,471.2933004560941,0
15,Control,4,34,Center,Incongruent,up,right,509.1204783880165,0
15,Control,4,35,Double,Incongruent,up,right,426.3974864777153,0
15,Control,4,36,Spatial,Incongruent,up,right,501.84816772029444,0
15,Control,4,37,None,Neutral,down,right,490.0431282094178,0
15,Control,4,38,Center,Neutral,down,right,433.40904058848446,0
15,Control,4,39,Double,Neutral,down,right,406.7530105786325,0
15,Control,4,40,Spatial,Neutral,down,right,404.34435606871205,0
15,Control,4,41,None,Congruent,down,right,461.0875240660398,0
15,Control,4,42,Center,Congruent,down,right,413.2587679669823,0
15,Control,4,43,Double,Congruent,down,right,243.84451459695265,1
15,Control,4,44,Spatial,Congruent,down,right,309.94524906665526,0
15,Control,4,45,None,Incongruent,down,right,550.7211015915365,0
15,Control,4,46,Center,Incongruent,down,right,473.05800772881605,0
15,Control,4,47,Double,Incongruent,down,right,476.69056379821427,0
15,Control,4,48,Spatial,Incongruent,down,right,435.7914432121835,0
15,Control,5,1,None,Neutral,up,left,426.245868082824,0
15,Control,5,2,Center,Neutral,up,left,344.9273232357512,0
15,Control,5,3,Double,Neutral,up,left,319.97125854747793,0
15,Control,5,4,Spatial,Neutral,up,left,228.66179632802965,0
15,Control,5,5,None,Congruent,up,left,420.7674984001803,0
15,Control,5,6,Center,Congruent,up,left,405.0823954038825,1
15,Control,5,7,Double,Congruent,up,left,345.6402506401881,0
15,Control,5,8,Spatial,Congruent,up,left,367.80724529467375,1
15,Control,5,9,None,Incongruent,up,left,539.1871900489231,0
15,Control,5,10,Center,Incongruent,up,left,500.01901536683954,0
15,Control,5,11,Double,Incongruent,up,left,360.90342679478886,0
15,Control,5,12,Spatial,Incongruent,up,left,399.64034961472544,0
15,Control,5,13,None,Neutral,down,left,443.1772438636315,0
15,Control,5,14,Center,Neutral,down,left,385.4956523013738,0
15,Control,5,15,Double,Neutral,down,left,406.8818656976996,1
15,Control,5,16,Spatial,Neutral,down,left,330.7770652677068,0
15,Control,5,17,None,Congruent,down,left,460.3497947895984,0
15,Control,5,18,Center,Congruent,down,left,341.86622238911036,0
15,Control,5,19,Double,Congruent,down,left,408.41965823975056,0
15,Control,5,20,Spatial,Congruent,down,left,338.57233222728877,0
15,Control,5,21,None,Incongruent,down,left,489.35868256290473,0
15,Control,5,22,Center,Incongruent,down,left,608.2545442940244,0
15,Control,5,23,Double,Incongruent,down,left,441.8395829603537,0
15,Control,5,24,Spatial,Incongruent,down,left,524.0914216616624,0
15,Control,5,25,None,Neutral,up,right,455.1204002193558,0
15,Control,5,26,Center,Neutral,up,right,389.8098077545014,0
15,Control,5,27,Double,Neutral,up,right,400.18350329509144,0
15,Control,5,28,Spatial,Neutral,up,right,269.0334728767027,1
15,Control,5,29,None,Congruent,up,right,522.8032054165616,0
15,Control,5,30,Center,Congruent,up,right,490.05673396440193,0
15,Control,5,31,Double,Congruent,up,right,368.8534395261582,0
15,Control,5,32,Spatial,Congruent,up,right,292.5861569660515,1
15,Control,5,33,None,Incongruent,up,right,443.29104605112116,0
15,Control,5,34,Center,Incongruent,up,right,446.4590049880734,0
15,Control,5,35,Double,Incongruent,up,right,441.0964537522308,0
15,Control,5,36,Spatial,Incongruent,up,right,426.4733926892617,0
15,Control,5,37,None,Neutral,down,right,409.08784122959224,0
15,Control,5,38,Center,Neutral,down,right,196.43500340765956,1
15,Control,5,39,Double,Neutral,down,right,323.5135566912612,0
15,Control,5,40,Spatial,Neutral,down,right,318.8124965802454,1
15,Control,5,41,None,Congruent,down,right,476.19265229269456,0
15,Control,5,42,Center,Congruent,down,right,345.54416819774934,0
15,Control,5,43,Double,Congruent,down,right,318.8230406420627,0
15,Control,5,44,Spatial,Congruent,down,right,404.44167263580573,0
15,Control,5,45,None,Incongruent,down,right,548.3080183679343,0
15,Control,5,46,Center,Incongruent,down,right,409.0225886978846,0
15,Control,5,47,Double,Incongruent,down,right,482.5735527938155,0
15,Control,5,48,Spatial,Incongruent,down,right,311.55488385693565,0
15,Control,6,1,None,Neutral,up,left,473.26258549806766,0
15,Control,6,2,Center,Neutral,up,left,278.97313973788755,0
15,Control,6,3,Double,Neutral,up,left,335.71466106664525,0
15,Control,6,4,Spatial,Neutral,up,left,377.47103584294143,0
15,Control,6,5,None,Congruent,up,left,373.92778236774006,0
15,Control,6,6,Center,Congruent,up,left,402.14145704403165,0
15,Control,6,7,Double,Congruent,up,left,411.1945888370997,1
15,Control,6,8,Spatial,Congruent,up,left,305.33481305186035,0
15,Control,6,9,None,Incongruent,up,left,514.7016409773737,0
15,Control,6,10,Center,Incongruent,up,left,512.682038159791,0
15,Control,6,11,Double,Incongruent,up,left,446.72475269192046,0
15,Control,6,12,Spatial,Incongruent,up,left,420.99740953398396,0
15,Control,6,13,None,Neutral,down,left,371.66565841525653,1
15,Control,6,14,Center,Neutral,down,left,395.94001813661316,0
15,Control,6,15,Double,Neutral,down,left,328.7839235808952,1
15,Control,6,16,Spatial,Neutral,down,left,344.9399565437497,0
15,Control,6,17,None,Congruent,down,left,411.9495755177345,0
15,Control,6,18,Center,Congruent,down,left,335.610515491146,1
15,Control,6,19,Double,Congruent,down,left,464.9555786033908,0
15,Control,6,20,Spatial,Congruent,down,left,350.2595779646391,0
15,Control,6,21,None,Incongruent,down,left,575.5195528468555,0
15,Control,6,22,Center,Incongruent,down,left,471.324268378417,0
15,Control,6,23,Double,Incongruent,down,left,432.2271428294251,0
15,Control,6,24,Spatial,Incongruent,down,left,387.3806411532502,0
15,Control,6,25,None,Neutral,up,right,433.8206059695033,0
15,Control,6,26,Center,Neutral,up,right,490.32470565775236,0
15,Control,6,27,Double,Neutral,up,right,360.7683400619221,0
15,Control,6,28,Spatial,Neutral,up,right,399.3760866471316,0
15,Control,6,29,None,Congruent,up,right,409.6126171916875,0
15,Control,6,30,Center,Congruent,up,right,429.87833106634673,0
15,Control,6,31,Double,Congruent,up,right,326.53661303140996,1
15,Control,6,32,Spatial,Congruent,up,right,377.9312550723247,0
15,Control,6,33,None,Incongruent,up,right,504.13753601206366,0
15,Control,6,34,Center,Incongruent,up,right,431.5525741114735,0
15,Control,6,35,Double,Incongruent,up,right,525.3258546024371,0
15,Control,6,36,Spatial,Incongruent,up,right,399.1298489024377,0
15,Control,6,37,None,Neutral,down,right,386.70233047333267,0
15,Control,6,38,Center,Neutral,down,right,306.44287762187446,0
15,Control,6,39,Double,Neutral,down,right,482.61151117613156,1
15,Control,6,40,Spatial,Neutral,down,right,419.6173675081508,0
15,Control,6,41,None,Congruent,down,right,428.9492368965897,0
15,Control,6,42,Center,Congruent,down,right,466.72474156287785,0
15,Control,6,43,Double,Congruent,down,right,391.6718455424352,0
15,Control,6,44,Spatial,Congruent,down,right,287.9760264597607,0
15,Control,6,45,None,Incongruent,down,right,524.1784541642407,0
15,Control,6,46,Center,Incongruent,down,right,463.3808304137462,0
15,Control,6,47,Double,Incongruent,down,right,520.9551872432553,0
15,Control,6,48,Spatial,Incongruent,down,right,392.1346670640256,0
