subnum,group,block,trial,cue,flank,location,direction,rt,error
1,Treatment,1,37,None,Neutral,down,right,410.2855023144825,0
1,Treatment,1,38,Center,Neutral,down,right,377.0343301644407,0
1,Treatment,1,39,Double,Neutral,down,right,430.0012685991942,0
1,Treatment,1,40,Spatial,Neutral,down,right,378.15878742287725,0
1,Treatment,1,41,None,Congruent,down,right,421.77382018732067,0
1,Treatment,1,42,Center,Congruent,down,right,367.3319159931746,0
1,Treatment,1,43,Double,Congruent,down,right,409.84816877023684,1
1,Treatment,1,44,Spatial,Congruent,down,right,367.83315993368285,0
1,Treatment,1,45,None,Incongruent,down,right,465.562215272524,0
1,Treatment,1,46,Center,Incongruent,down,right,414.62524215189404,0
1,Treatment,1,47,Double,Incongruent,down,right,463.22909810684155,0
1,Treatment,1,48,Spatial,Incongruent,down,right,448.4266462257708,0
1,Treatment,2,1,None,Neutral,up,left,424.3826893924886,0
1,Treatment,2,2,Center,Neutral,up,left,424.0553863227108,0
1,Treatment,2,3,Double,Neutral,up,left,394.9052940183534,0
1,Treatment,2,4,Spatial,Neutral,up,left,309.3986803374614,1
1,Treatment,2,5,None,Congruent,up,left,447.0559845712212,0
1,Treatment,2,6,Center,Congruent,up,left,323.5318451959604,0
1,Treatment,2,7,Double,Congruent,up,left,446.6511850850518,0
1,Treatment,2,8,Spatial,Congruent,up,left,439.01999492529296,0
1,Treatment,2,9,None,Incongruent,up,left,481.63892617667454,0
1,Treatment,2,10,Center,Incongruent,up,left,397.7932686841735,0
1,Treatment,2,11,Double,Incongruent,up,left,473.4859813721206,0
1,Treatment,2,12,Spatial,Incongruent,up,left,403.2472698059588,0
1,Treatment,2,13,None,Neutral,down,left,550.0808880252388,0
1,Treatment,2,14,Center,Neutral,down,left,378.03799986334155,0
1,Treatment,2,15,Double,Neutral,down,left,409.4869681225389,0
1,Treatment,2,16,Spatial,Neutral,down,left,341.4001079390333,0
1,Treatment,2,17,None,Congruent,down,left,392.8363395558797,0
1,Treatment,2,18,Center,Congruent,down,left,389.4396149757171,0
1,Treatment,2,19,Double,Congruent,down,left,284.7520685554481,0
1,Treatment,2,20,Spatial,Congruent,down,left,413.27774307814434,0
1,Treatment,2,21,None,Incongruent,down,left,507.6626669105949,0
1,Treatment,2,22,Center,Incongruent,down,left,558.6305835181076,0
1,Treatment,2,23,Double,Incongruent,down,left,468.77547644498316,0
1,Treatment,2,24,Spatial,Incongruent,down,left,374.50267845390925,0
1,Treatment,2,25,None,Neutral,up,right,460.5363176744528,0
1,Treatment,2,26,Center,Neutral,up,right,333.2951184177874,0
1,Treatment,2,27,Double,Neutral,up,right,312.31832998804487,0
1,Treatment,2,28,Spatial,Neutral,up,right,354.5723117758731,0
1,Treatment,2,29,None,Congruent,up,right,407.83540633907836,0
1,Treatment,2,30,Center,Congruent,up,right,380.05526758158123,0
1,Treatment,2,31,Double,Congruent,up,right,378.71706620758323,1
1,Treatment,2,32,Spatial,Congruent,up,right,310.5239526905964,0
1,Treatment,2,33,None,Incongruent,up,right,471.5665633590749,0
1,Treatment,2,34,Center,Incongruent,up,right,443.2410692438084,0
1,Treatment,2,35,Double,Incongruent,up,right,503.9043498286602,0
1,Treatment,2,36,Spatial,Incongruent,up,right,333.8216599785119,0
1,Treatment,2,37,None,Neutral,down,right,459.69730938142106,0
1,Treatment,2,38,Center,Neutral,down,right,396.64751856067596,0
1,Treatment,2,39,Double,Neutral,down,right,428.15499186381817,0
1,Treatment,2,40,Spatial,Neutral,down,right,324.790803818285,0
1,Treatment,2,41,None,Congruent,down,right,448.50094049581446,0
1,Treatment,2,42,Center,Congruent,down,right,393.3549395386116,0
1,Treatment,2,43,Double,Congruent,down,right,347.8739984504175,0
1,Treatment,2,44,Spatial,Congruent,down,right,400.39339029915857,0
1,Treatment,2,45,None,Incongruent,down,right,558.0201307847476,0
1,Treatment,2,46,Center,Incongruent,down,right,485.01068247574995,0
1,Treatment,2,47,Double,Incongruent,down,right,524.3416727270422,0
1,Treatment,2,48,Spatial,Incongruent,down,right,437.9243212782652,0
1,Treatment,3,1,None,Neutral,up,left,366.17038957709815,0
1,Treatment,3,2,Center,Neutral,up,left,351.3367292881557,0
1,Treatment,3,3,Double,Neutral,up,left,313.7693692550822,0
1,Treatment,3,4,Spatial,Neutral,up,left,316.3299681780344,0
1,Treatment,3,5,None,Congruent,up,left,398.9816661387938,0
1,Treatment,3,6,Center,Congruent,up,left,382.10579365721173,0
1,Treatment,3,7,Double,Congruent,up,left,329.45391757237775,0
1,Treatment,3,8,Spatial,Congruent,up,left,347.90143862020375,0
1,Treatment,3,9,None,Incongruent,up,left,467.2707678040591,0
1,Treatment,3,10,Center,Incongruent,up,left,538.3643634686323,0
1,Treatment,3,11,Double,Incongruent,up,left,480.83537380086034,1
1,Treatment,3,12,Spatial,Incongruent,up,left,455.5087114747614,0
1,Treatment,3,13,None,Neutral,down,left,449.20926789131727,0
1,Treatment,3,14,Center,Neutral,down,left,464.1088040259709,0
1,Treatment,3,15,Double,Neutral,down,left,343.2131773025512,0
1,Treatment,3,16,Spatial,Neutral,down,left,316.9177634819717,0
1,Treatment,3,17,None,Congruent,down,left,501.6141119270832,0
1,Treatment,3,18,Center,Congruent,down,left,347.46518233448165,0
1,Treatment,3,19,Double,Congruent,down,left,364.63096281990175,0
1,Treatment,3,20,Spatial,Congruent,down,left,320.3596035279008,1
1,Treatment,3,21,None,Incongruent,down,left,484.0003565725747,0
1,Treatment,3,22,Center,Incongruent,down,left,436.04433485117204,0
1,Treatment,3,23,Double,Incongruent,down,left,469.7094165633913,1
1,Treatment,3,24,Spatial,Incongruent,down,left,401.1334758865197,0
1,Treatment,3,25,None,Neutral,up,right,404.7021268942871,1
1,Treatment,3,26,Center,Neutral,up,right,447.15194125852054,0
1,Treatment,3,27,Double,Neutral,up,right,364.2710295726566,0
1,Treatment,3,28,Spatial,Neutral,up,right,331.02217349783064,0
1,Treatment,3,29,None,Congruent,up,right,424.9904629393219,0
1,Treatment,3,30,Center,Congruent,up,right,415.6333153525702,0
1,Treatment,3,31,Double,Congruent,up,right,371.3217797936837,0
1,Treatment,3,32,Spatial,Congruent,up,right,338.1182914266476,0
1,Treatment,3,33,None,Incongruent,up,right,465.91697606221715,0
1,Treatment,3,34,Center,Incongruent,up,right,433.786486387684,0
1,Treatment,3,35,Double,Incongruent,up,right,448.00802202172576,0
1,Treatment,3,36,Spatial,Incongruent,up,right,380.55527568701683,0
1,Treatment,3,37,None,Neutral,down,right,456.57480963162857,0
1,Treatment,3,38,Center,Neutral,down,right,304.08029591066065,0
1,Treatment,3,39,Double,Neutral,down,right,390.32789303948823,0
1,Treatment,3,40,Spatial,Neutral,down,right,263.17750882312066,0
1,Treatment,3,41,None,Congruent,down,right,414.9511936581695,0
1,Treatment,3,42,Center,Congruent,down,right,353.5860047777497,0
1,Treatment,3,43,Double,Congruent,down,right,342.39526096595006,0
1,Treatment,3,44,Spatial,Congruent,down,right,337.15516110763036,0
1,Treatment,3,45,None,Incongruent,down,right,404.2820287159994,0
1,Treatment,3,46,Center,Incongruent,down,right,508.82916560092815,0
1,Treatment,3,47,Double,Incongruent,down,right,361.7513781893998,0
1,Treatment,3,48,Spatial,Incongruent,down,right,386.82347992638074,0
1,Treatment,4,1,None,Neutral,up,left,374.20399474785773,0
1,Treatment,4,2,Center,Neutral,up,left,342.4590499403276,0
1,Treatment,4,3,Double,Neutral,up,left,479.35832728141736,0
1,Treatment,4,4,Spatial,Neutral,up,left,340.8697809846626,0
1,Treatment,4,5,None,Congruent,up,left,365.6849734782837,0
1,Treatment,4,6,Center,Congruent,up,left,297.9697232790711,0
1,Treatment,4,7,Double,Congruent,up,left,397.5093550636328,0
1,Treatment,4,8,Spatial,Congruent,up,left,339.07200836426813,0
1,Treatment,4,9,None,Incongruent,up,left,484.0965812728078,0
1,Treatment,4,10,Center,Incongruent,up,left,403.5318926273149,0
1,Treatment,4,11,Double,Incongruent,up,left,370.62698449292577,0
1,Treatment,4,12,Spatial,Incongruent,up,left,356.240385169216,0
1,Treatment,4,13,None,Neutral,down,left,480.00144018569574,0
1,Treatment,4,14,Center,Neutral,down,left,348.9366652601588,0
1,Treatment,4,15,Double,Neutral,down,left,305.77865763077546,0
1,Treatment,4,16,Spatial,Neutral,down,left,433.464531121179,0
1,Treatment,4,17,None,Congruent,down,left,451.2550188686224,0
1,Treatment,4,18,Center,Congruent,down,left,368.06764495434834,0
1,Treatment,4,19,Double,Congruent,down,left,427.924152435451,0
1,Treatment,4,20,Spatial,Congruent,down,left,384.32113256874675,0
1,Treatment,4,21,None,Incongruent,down,left,469.0378475884427,0
1,Treatment,4,22,Center,Incongruent,down,left,560.3051232270234,0
1,Treatment,4,23,Double,Incongruent,down,left,432.24864849294926,0
1,Treatment,4,24,Spatial,Incongruent,down,left,338.7752674893596,0
1,Treatment,4,25,None,Neutral,up,right,422.78001990228904,1
1,Treatment,4,26,Center,Neutral,up,right,390.3769169616172,0
1,Treatment,4,27,Double,Neutral,up,right,490.3989199529681,0
1,Treatment,4,28,Spatial,Neutral,up,right,345.2901183946856,0
1,Treatment,4,29,None,Congruent,up,right,452.8499402711707,0
1,Treatment,4,30,Center,Congruent,up,right,376.14235323217343,0
1,Treatment,4,31,Double,Congruent,up,right,358.29995788167275,0
1,Treatment,4,32,Spatial,Congruent,up,right,338.2636985844362,0
1,Treatment,4,33,None,Incongruent,up,right,539.381980281508,0
1,Treatment,4,34,Center,Incongruent,up,right,553.7622504326142,0
1,Treatment,4,35,Double,Incongruent,up,right,496.3696219381884,0
1,Treatment,4,36,Spatial,Incongruent,up,right,470.39541991933515,0
1,Treatment,4,37,None,Neutral,down,right,368.4338289220978,1
1,Treatment,4,38,Center,Neutral,down,right,429.1947785026689,0
1,Treatment,4,39,Double,Neutral,down,right,385.99624018303257,0
1,Treatment,4,40,Spatial,Neutral,down,right,266.63749854538787,0
1,Treatment,4,41,None,Congruent,down,right,456.0511371324069,1
1,Treatment,4,42,Center,Congruent,down,right,372.0622697641992,0
1,Treatment,4,43,Double,Congruent,down,right,448.22936559848984,0
1,Treatment,4,44,Spatial,Congruent,down,right,301.6959000197668,0
1,Treatment,4,45,None,Incongruent,down,right,478.4894123035727,0
1,Treatment,4,46,Center,Incongruent,down,right,403.69452513112816,0
1,Treatment,4,47,Double,Incongruent,down,right,436.14480192817297,0
1,Treatment,4,48,Spatial,Incongruent,down,right,430.1005889743169,0
1,Treatment,5,1,None,Neutral,up,left,393.4125913440197,1
1,Treatment,5,2,Center,Neutral,up,left,421.51865839908373,0
1,Treatment,5,3,Double,Neutral,up,left,314.59586068477677,0
1,Treatment,5,4,Spatial,Neutral,up,left,287.60077935961294,0
1,Treatment,5,5,None,Congruent,up,left,502.05788534221404,0
1,Treatment,5,6,Center,Congruent,up,left,329.20762673476753,0
1,Treatment,5,7,Double,Congruent,up,left,395.59873561587574,0
1,Treatment,5,8,Spatial,Congruent,up,left,320.946197444554,0
1,Treatment,5,9,None,Incongruent,up,left,520.4700919825467,0
1,Treatment,5,10,Center,Incongruent,up,left,534.4436643102023,0
1,Treatment,5,11,Double,Incongruent,up,left,524.3294216720985,0
1,Treatment,5,12,Spatial,Incongruent,up,left,393.45460996586166,0
1,Treatment,5,13,None,Neutral,down,left,315.73822323537667,1
1,Treatment,5,14,Center,Neutral,down,left,504.88307949170826,0
1,Treatment,5,15,Double,Neutral,down,left,408.3533083382747,0
1,Treatment,5,16,Spatial,Neutral,down,left,367.0663667981851,1
1,Treatment,5,17,None,Congruent,down,left,429.3300238427046,0
1,Treatment,5,18,Center,Congruent,down,left,405.5054211476463,0
1,Treatment,5,19,Double,Congruent,down,left,366.7812084115166,0
1,Treatment,5,20,Spatial,Congruent,down,left,361.0347321627256,1
1,Treatment,5,21,None,Incongruent,down,left,479.98766280111784,0
1,Treatment,5,22,Center,Incongruent,down,left,381.489606122627,1
1,Treatment,5,23,Double,Incongruent,down,left,494.39191337274394,0
1,Treatment,5,24,Spatial,Incongruent,down,left,485.9872512749773,0
1,Treatment,5,25,None,Neutral,up,right,414.5629715387193,0
1,Treatment,5,26,Center,Neutral,up,right,317.33551221961545,0
1,Treatment,5,27,Double,Neutral,up,right,407.1120652838912,0
1,Treatment,5,28,Spatial,Neutral,up,right,337.76454315530106,0
1,Treatment,5,29,None,Congruent,up,right,343.3390796587581,0
1,Treatment,5,30,Center,Congruent,up,right,380.1065929840135,0
1,Treatment,5,31,Double,Congruent,up,right,343.4849833035927,0
1,Treatment,5,32,Spatial,Congruent,up,right,322.95157100697975,0
1,Treatment,5,33,None,Incongruent,up,right,442.17138186820733,0
1,Treatment,5,34,Center,Incongruent,up,right,540.1570953958733,0
1,Treatment,5,35,Double,Incongruent,up,right,428.443398180439,0
1,Treatment,5,36,Spatial,Incongruent,up,right,329.72432938734613,0
1,Treatment,5,37,None,Neutral,down,right,439.85967193697405,0
1,Treatment,5,38,Center,Neutral,down,right,393.15878232027364,0
1,Treatment,5,39,Double,Neutral,down,right,325.70866497953546,0
1,Treatment,5,40,Spatial,Neutral,down,right,195.55396641602272,0
1,Treatment,5,41,None,Congruent,down,right,397.97591487174424,0
1,Treatment,5,42,Center,Congruent,down,right,408.52538179602425,0
1,Treatment,5,43,Double,Congruent,down,right,372.0138361978695,0
1,Treatment,5,44,Spatial,Congruent,down,right,335.09106279973827,0
1,Treatment,5,45,None,Incongruent,down,right,528.0410364310058,0
1,Treatment,5,46,Center,Incongruent,down,right,390.6770680710263,0
1,Treatment,5,47,Double,Incongruent,down,right,499.83885221371213,0
1,Treatment,5,48,Spatial,Incongruent,down,right,409.7327985860917,0
1,Treatment,6,1,None,Neutral,up,left,465.3655333699039,1
1,Treatment,6,2,Center,Neutral,up,left,431.70538673687315,0
1,Treatment,6,3,Double,Neutral,up,left,386.17402074576523,0
1,Treatment,6,4,Spatial,Neutral,up,left,296.06461935669904,0
1,Treatment,6,5,None,Congruent,up,left,488.1482277983665,0
1,Treatment,6,6,Center,Congruent,up,left,279.99175276072623,0
1,Treatment,6,7,Double,Congruent,up,left,347.7604629999138,0
1,Treatment,6,8,Spatial,Congruent,up,left,327.21646454215056,0
1,Treatment,6,9,None,Incongruent,up,left,491.6939481617497,0
1,Treatment,6,10,Center,Incongruent,up,left,501.02319543920544,0
1,Treatment,6,11,Double,Incongruent,up,left,451.8110946551389,0
1,Treatment,6,12,Spatial,Incongruent,up,left,430.3583801711918,0
1,Treatment,6,13,None,Neutral,down,left,426.51725934935473,0
1,Treatment,6,14,Center,Neutral,down,left,367.6167829190335,0
1,Treatment,6,15,Double,Neutral,down,left,409.777540330982,0
1,Treatment,6,16,Spatial,Neutral,down,left,397.31141786079,0
1,Treatment,6,17,None,Congruent,down,left,309.8451892554064,0
1,Treatment,6,18,Center,Congruent,down,left,408.6369777622921,0
1,Treatment,6,19,Double,Congruent,down,left,393.73622033893275,0
1,Treatment,6,20,Spatial,Congruent,down,left,318.73661392219617,0
1,Treatment,6,21,None,Incongruent,down,left,547.5506403788409,0
1,Treatment,6,22,Center,Incongruent,down,left,430.53814091408105,0
1,Treatment,6,23,Double,Incongruent,down,left,430.78346691002133,0
1,Treatment,6,24,Spatial,Incongruent,down,left,452.8704889039901,0
1,Treatment,6,25,None,Neutral,up,right,515.9813649560301,0
1,Treatment,6,26,Center,Neutral,up,right,393.5027450468615,0
1,Treatment,6,27,Double,Neutral,up,right,353.89079951061797,0
1,Treatment,6,28,Spatial,Neutral,up,right,280.54433525702075,0
1,Treatment,6,29,None,Congruent,up,right,413.4483510560495,1
1,Treatment,6,30,Center,Congruent,up,right,333.00853367449895,0
1,Treatment,6,31,Double,Congruent,up,right,362.05337084406074,0
1,Treatment,6,32,Spatial,Congruent,up,right,359.7189584110786,0
1,Treatment,6,33,None,Incongruent,up,right,457.40714539880685,0
1,Treatment,6,34,Center,Incongruent,up,right,582.458344054744,0
1,Treatment,6,35,Double,Incongruent,up,right,452.80058378325396,0
1,Treatment,6,36,Spatial,Incongruent,up,right,466.5103633727472,0
1,Treatment,6,37,None,Neutral,down,right,315.5438010079947,0
1,Treatment,6,38,Center,Neutral,down,right,417.05005785977187,1
1,Treatment,6,39,Double,Neutral,down,right,309.1877419774219,0
1,Treatment,6,40,Spatial,Neutral,down,right,385.99018388045704,0
1,Treatment,6,41,None,Congruent,down,right,449.9065077725978,0
1,Treatment,6,42,Center,Congruent,down,right,359.6235710365114,1
1,Treatment,6,43,Double,Congruent,down,right,441.2129315088637,0
1,Treatment,6,44,Spatial,Congruent,down,right,304.938416537654,0
1,Treatment,6,45,None,Incongruent,down,right,470.9692847879732,0
1,Treatment,6,46,Center,Incongruent,down,right,399.94639094872906,0
1,Treatment,6,47,Double,Incongruent,down,right,411.5910696623303,0
1,Treatment,6,48,Spatial,Incongruent,down,right,457.2592476686541,0
