subnum,group,block,trial,cue,flank,location,direction,rt,error
18,Control,6,24,Spatial,Incongruent,down,left,374.7529076736413,0
18,Control,6,25,None,Neutral,up,right,440.16488897078244,0
18,Control,6,26,Center,Neutral,up,right,335.4238410698646,0
18,Control,6,27,Double,Neutral,up,right,455.52201927891997,0
18,Control,6,28,Spatial,Neutral,up,right,305.66037569620147,0
18,Control,6,29,None,Congruent,up,right,475.7842464502661,0
18,Control,6,30,Center,Congruent,up,right,372.6920510972994,1
18,Control,6,31,Double,Congruent,up,right,336.68198328163,0
18,Control,6,32,Spatial,Congruent,up,right,338.08423975737804,1
18,Control,6,33,None,Incongruent,up,right,527.5519180072147,1
18,Control,6,34,Center,Incongruent,up,right,469.2290939450169,0
18,Control,6,35,Double,Incongruent,up,right,485.3723621009574,0
18,Control,6,36,Spatial,Incongruent,up,right,397.9184256128932,0
18,Control,6,37,None,Neutral,down,right,457.0123174094589,0
18,Control,6,38,Center,Neutral,down,right,494.2354371966384,0
18,Control,6,39,Double,Neutral,down,right,413.5254396841067,0
18,Control,6,40,Spatial,Neutral,down,right,329.07400406639357,0
18,Control,6,41,None,Congruent,down,right,402.3993057073627,0
18,Control,6,42,Center,Congruent,down,right,444.4184294692384,1
18,Control,6,43,Double,Congruent,down,right,404.9186497567666,0
18,Control,6,44,Spatial,Congruent,down,right,355.8429640506838,0
18,Control,6,45,None,Incongruent,down,right,472.1227787798574,0
18,Control,6,46,Center,Incongruent,down,right,573.1260294277101,0
18,Control,6,47,Double,Incongruent,down,right,492.0142007266286,0
18,Control,6,48,Spatial,Incongruent,down,right,383.29113407881,0
