subnum,group,block,trial,cue,flank,location,direction,rt,error
16,Control,1,32,Spatial,Congruent,up,right,340.63412125845264,0
16,Control,1,33,None,Incongruent,up,right,443.78942031101565,0
16,Control,1,34,Center,Incongruent,up,right,522.8314015307582,0
16,Control,1,35,Double,Incongruent,up,right,490.7091060153657,0
16,Control,1,36,Spatial,Incongruent,up,right,426.8335951493126,0
16,Control,1,37,None,Neutral,down,right,443.10129666924513,1
16,Control,1,38,Center,Neutral,down,right,395.97319295304635,0
16,Control,1,39,Double,Neutral,down,right,359.895353760328,0
16,Control,1,40,Spatial,Neutral,down,right,365.86704142583005,0
16,Control,1,41,None,Congruent,down,right,371.79567215591504,0
16,Control,1,42,Center,Congruent,down,right,443.7339923269866,0
16,Control,1,43,Double,Congruent,down,right,352.35258869059356,0
16,Control,1,44,Spatial,Congruent,down,right,345.88768644170284,0
16,Control,1,45,None,Incongruent,down,right,567.9965633355877,0
16,Control,1,46,Center,Incongruent,down,right,427.0840613353557,1
16,Control,1,47,Double,Incongruent,down,right,476.89058685399743,0
16,Control,1,48,Spatial,Incongruent,down,right,439.11524647181454,0
16,Control,2,1,None,Neutral,up,left,459.7904361104578,0
16,Control,2,2,Center,Neutral,up,left,362.3681148448728,0
16,Control,2,3,Double,Neutral,up,left,323.79334031136386,0
16,Control,2,4,Spatial,Neutral,up,left,370.72772216303963,0
16,Control,2,5,None,Congruent,up,left,383.58592346424314,0
16,Control,2,6,Center,Congruent,up,left,379.67427736418506,0
16,Control,2,7,Double,Congruent,up,left,386.2440404211181,0
16,Control,2,8,Spatial,Congruent,up,left,349.9727716254738,0
16,Control,2,9,None,Incongruent,up,left,508.9103929488462,0
16,Control,2,10,Center,Incongruent,up,left,494.2571979540693,0
16,Control,2,11,Double,Incongruent,up,left,486.94832599228715,0
16,Control,2,12,Spatial,Incongruent,up,left,441.24613871437396,0
16,Control,2,13,None,Neutral,down,left,359.5793614061064,0
16,Control,2,14,Center,Neutral,down,left,408.698123438313,0
16,Control,2,15,Double,Neutral,down,left,441.78878870382835,0
16,Control,2,16,Spatial,Neutral,down,left,316.9256945935672,0
16,Control,2,17,None,Congruent,down,left,420.38180777318763,0
16,Control,2,18,Center,Congruent,down,left,275.8467693497308,0
16,Control,2,19,Double,Congruent,down,left,279.555016796422,0
16,Control,2,20,Spatial,Congruent,down,left,410.5128972626077,0
16,Control,2,21,None,Incongruent,down,left,526.3766214858458,0
16,Control,2,22,Center,Incongruent,down,left,512.210381410992,0
16,Control,2,23,Double,Incongruent,down,left,520.0642189823936,0
16,Control,2,24,Spatial,Incongruent,down,left,397.8876651789114,0
16,Control,2,25,None,Neutral,up,right,500.1334196307773,0
16,Control,2,26,Center,Neutral,up,right,434.796550517334,0
16,Control,2,27,Double,Neutral,up,right,346.7401538144292,0
16,Control,2,28,Spatial,Neutral,up,right,355.5237523615648,0
16,Control,2,29,None,Congruent,up,right,454.6958945312613,0
16,Control,2,30,Center,Congruent,up,right,309.41012971361533,0
16,Control,2,31,Double,Congruent,up,right,380.4367516372718,0
16,Control,2,32,Spatial,Congruent,up,right,360.36139128706327,0
16,Control,2,33,None,Incongruent,up,right,458.0158259183728,0
16,Control,2,34,Center,Incongruent,up,right,502.306513957373,1
16,Control,2,35,Double,Incongruent,up,right,456.7291649501226,0
16,Control,2,36,Spatial,Incongruent,up,right,436.95899253603443,0
16,Control,2,37,None,Neutral,down,right,389.57115647996733,1
16,Control,2,38,Center,Neutral,down,right,355.7794341567412,0
16,Control,2,39,Double,Neutral,down,right,324.4429751948084,0
16,Control,2,40,Spatial,Neutral,down,right,345.9562093329983,0
16,Control,2,41,None,Congruent,down,right,345.2383438763665,0
16,Control,2,42,Center,Congruent,down,right,388.59041500597095,0
16,Control,2,43,Double,Congruent,down,right,341.08534357985,0
16,Control,2,44,Spatial,Congruent,down,right,304.5572039727957,0
16,Control,2,45,None,Incongruent,down,right,449.1576789703099,1
16,Control,2,46,Center,Incongruent,down,right,496.5664553521667,0
16,Control,2,47,Double,Incongruent,down,right,525.1550150689786,0
16,Control,2,48,Spatial,Incongruent,down,right,394.6963121885812,0
16,Control,3,1,None,Neutral,up,left,379.9322740123163,0
16,Control,3,2,Center,Neutral,up,left,444.6268241405634,0
16,Control,3,3,Double,Neutral,up,left,307.97036384862855,1
16,Control,3,4,Spatial,Neutral,up,left,338.1279399805045,0
16,Control,3,5,None,Congruent,up,left,419.3802146603124,0
16,Control,3,6,Center,Congruent,up,left,414.7204096289122,0
16,Control,3,7,Double,Congruent,up,left,372.62910933348354,0
16,Control,3,8,Spatial,Congruent,up,left,385.29239874790517,0
16,Control,3,9,None,Incongruent,up,left,568.5100844545942,0
16,Control,3,10,Center,Incongruent,up,left,510.42658618312714,0
16,Control,3,11,Double,Incongruent,up,left,436.0446788446063,1
16,Control,3,12,Spatial,Incongruent,up,left,455.1577774739591,0
16,Control,3,13,None,Neutral,down,left,423.4917107880576,0
16,Control,3,14,Center,Neutral,down,left,376.9653628388154,0
16,Control,3,15,Double,Neutral,down,left,376.7128543237159,0
16,Control,3,16,Spatial,Neutral,down,left,389.4001940263811,0
16,Control,3,17,None,Congruent,down,left,539.9932882905927,0
16,Control,3,18,Center,Congruent,down,left,409.50778559964965,0
16,Control,3,19,Double,Congruent,down,left,352.35798518642525,0
16,Control,3,20,Spatial,Congruent,down,left,346.4278738949953,0
16,Control,3,21,None,Incongruent,down,left,513.7098464073204,0
16,Control,3,22,Center,Incongruent,down,left,544.2539586037805,0
16,Control,3,23,Double,Incongruent,down,left,454.212478961784,0
16,Control,3,24,Spatial,Incongruent,down,left,428.87713886131905,0
16,Control,3,25,None,Neutral,up,right,402.2575000553152,0
16,Control,3,26,Center,Neutral,up,right,372.97657336450334,0
16,Control,3,27,Double,Neutral,up,right,399.46270351306885,0
16,Control,3,28,Spatial,Neutral,up,right,246.68975593582394,0
16,Control,3,29,None,Congruent,up,right,478.2333629945831,0
16,Control,3,30,Center,Congruent,up,right,369.2661027244301,0
16,Control,3,31,Double,Congruent,up,right,356.32013222561886,0
16,Control,3,32,Spatial,Congruent,up,right,272.032881300827,0
16,Control,3,33,None,Incongruent,up,right,505.2470896670723,0
16,Control,3,34,Center,Incongruent,up,right,525.567883807226,0
16,Control,3,35,Double,Incongruent,up,right,534.8889356695765,1
16,Control,3,36,Spatial,Incongruent,up,right,325.386689394711,0
16,Control,3,37,None,Neutral,down,right,418.26453300311783,0
16,Control,3,38,Center,Neutral,down,right,364.35094833687054,0
16,Control,3,39,Double,Neutral,down,right,398.78900429300404,0
16,Control,3,40,Spatial,Neutral,down,right,402.79126475119165,1
16,Control,3,41,None,Congruent,down,right,394.7993500502826,0
16,Control,3,42,Center,Congruent,down,right,410.5652108222355,0
16,Control,3,43,Double,Congruent,down,right,320.365151591461,0
16,Control,3,44,Spatial,Congruent,down,right,299.64956740012565,0
16,Control,3,45,None,Incongruent,down,right,575.2843900659229,0
16,Control,3,46,Center,Incongruent,down,right,464.25362710586114,0
16,Control,3,47,Double,Incongruent,down,right,379.81147340954783,0
16,Control,3,48,Spatial,Incongruent,down,right,406.22306555508254,0
16,Control,4,1,None,Neutral,up,left,442.7991181163587,0
16,Control,4,2,Center,Neutral,up,left,313.2569101840424,0
16,Control,4,3,Double,Neutral,up,left,488.68718186985484,0
16,Control,4,4,Spatial,Neutral,up,left,347.29382109941633,0
16,Control,4,5,None,Congruent,up,left,408.31101757890224,0
16,Control,4,6,Center,Congruent,up,left,325.51354229005534,0
16,Control,4,7,Double,Congruent,up,left,330.76538281367993,0
16,Control,4,8,Spatial,Congruent,up,left,382.99201073687925,1
16,Control,4,9,None,Incongruent,up,left,480.6291649444377,0
16,Control,4,10,Center,Incongruent,up,left,564.5083821540975,0
16,Control,4,11,Double,Incongruent,up,left,411.7203112006876,0
16,Control,4,12,Spatial,Incongruent,up,left,402.62379804465377,0
16,Control,4,13,None,Neutral,down,left,347.0718782128524,0
16,Control,4,14,Center,Neutral,down,left,363.27989764861996,0
16,Control,4,15,Double,Neutral,down,left,440.6580926895946,0
16,Control,4,16,Spatial,Neutral,down,left,327.61256455673606,0
16,Control,4,17,None,Congruent,down,left,473.5573304765737,0
16,Control,4,18,Center,Congruent,down,left,426.90032167213974,1
16,Control,4,19,Double,Congruent,down,left,399.360346605662,0
16,Control,4,20,Spatial,Congruent,down,left,320.6309270703385,0
16,Control,4,21,None,Incongruent,down,left,519.876637202478,0
16,Control,4,22,Center,Incongruent,down,left,530.9105203494586,0
16,Control,4,23,Double,Incongruent,down,left,460.9891114217099,1
16,Control,4,24,Spatial,Incongruent,down,left,421.41257593965275,0
16,Control,4,25,None,Neutral,up,right,350.7729311577275,0
16,Control,4,26,Center,Neutral,up,right,386.18838129755306,1
16,Control,4,27,Double,Neutral,up,right,376.5599305772624,0
16,Control,4,28,Spatial,Neutral,up,right,423.8054159482913,0
16,Control,4,29,None,Congruent,up,right,425.697113193142,0
16,Control,4,30,Center,Congruent,up,right,432.3507843170704,0
16,Control,4,31,Double,Congruent,up,right,394.31319867307866,0
16,Control,4,32,Spatial,Congruent,up,right,409.6542256892951,0
16,Control,4,33,None,Incongruent,up,right,514.2354832220605,0
16,Control,4,34,Center,Incongruent,up,right,434.4011382076498,0
16,Control,4,35,Double,Incongruent,up,right,448.9394688754944,0
16,Control,4,36,Spatial,Incongruent,up,right,379.36077436982436,0
16,Control,4,37,None,Neutral,down,right,507.8976862932709,1
16,Control,4,38,Center,Neutral,down,right,343.535149567045,0
16,Control,4,39,Double,Neutral,down,right,299.80245607680314,0
16,Control,4,40,Spatial,Neutral,down,right,311.66065019060943,0
16,Control,4,41,None,Congruent,down,right,324.7773188851054,0
16,Control,4,42,Center,Congruent,down,right,406.5365963956265,0
16,Control,4,43,Double,Congruent,down,right,455.8842067519014,0
16,Control,4,44,Spatial,Congruent,down,right,399.2265928635926,0
16,Control,4,45,None,Incongruent,down,right,593.8166683409071,0
16,Control,4,46,Center,Incongruent,down,right,457.21120619606904,1
16,Control,4,47,Double,Incongruent,down,right,508.4616340485577,0
16,Control,4,48,Spatial,Incongruent,down,right,345.8496283386145,0
16,Control,5,1,None,Neutral,up,left,410.16499510405725,0
16,Control,5,2,Center,Neutral,up,left,374.07234743608944,0
16,Control,5,3,Double,Neutral,up,left,327.1392451713112,0
16,Control,5,4,Spatial,Neutral,up,left,360.93188689684314,0
16,Control,5,5,None,Congruent,up,left,424.64101634542953,0
16,Control,5,6,Center,Congruent,up,left,365.0540722626734,0
16,Control,5,7,Double,Congruent,up,left,390.4885277437638,0
16,Control,5,8,Spatial,Congruent,up,left,352.73407077067054,0
16,Control,5,9,None,Incongruent,up,left,508.8234190994745,0
16,Control,5,10,Center,Incongruent,up,left,426.2658901884611,0
16,Control,5,11,Double,Incongruent,up,left,480.21772180171,1
16,Control,5,12,Spatial,Incongruent,up,left,349.3900115709174,0
16,Control,5,13,None,Neutral,down,left,451.5744326097969,0
16,Control,5,14,Center,Neutral,down,left,269.3465534955327,0
16,Control,5,15,Double,Neutral,down,left,511.8485126160124,0
16,Control,5,16,Spatial,Neutral,down,left,353.2454771801498,0
16,Control,5,17,None,Congruent,down,left,354.04792954700895,0
16,Control,5,18,Center,Congruent,down,left,379.74790503388965,0
16,Control,5,19,Double,Congruent,down,left,252.93504257658276,0
16,Control,5,20,Spatial,Congruent,down,left,354.9440450026875,1
16,Control,5,21,None,Incongruent,down,left,386.7280429677379,0
16,Control,5,22,Center,Incongruent,down,left,458.96619778910264,0
16,Control,5,23,Double,Incongruent,down,left,468.8987105696339,0
16,Control,5,24,Spatial,Incongruent,down,left,391.03979161871337,0
16,Control,5,25,None,Neutral,up,right,388.02575695762846,0
16,Control,5,26,Center,Neutral,up,right,414.09526159981965,0
16,Control,5,27,Double,Neutral,up,right,416.0698990416254,0
16,Control,5,28,Spatial,Neutral,up,right,258.9817852326013,0
16,Control,5,29,None,Congruent,up,right,425.4603418986556,0
16,Control,5,30,Center,Congruent,up,right,322.28002157799597,0
16,Control,5,31,Double,Congruent,up,right,338.33917146272245,0
16,Control,5,32,Spatial,Congruent,up,right,383.3119411289098,0
16,Control,5,33,None,Incongruent,up,right,418.22766765245706,0
16,Control,5,34,Center,Incongruent,up,right,511.3784175061137,0
16,Control,5,35,Double,Incongruent,up,right,443.2433313607531,0
16,Control,5,36,Spatial,Incongruent,up,right,414.08550575740253,0
16,Control,5,37,None,Neutral,down,right,499.3909788875037,0
16,Control,5,38,Center,Neutral,down,right,386.3439000617361,1
16,Control,5,39,Double,Neutral,down,right,336.02312101993545,0
16,Control,5,40,Spatial,Neutral,down,right,385.2260007348051,0
16,Control,5,41,None,Congruent,down,right,397.51932064650896,0
16,Control,5,42,Center,Congruent,down,right,449.866308896123,0
16,Control,5,43,Double,Congruent,down,right,433.13852881585046,0
16,Control,5,44,Spatial,Congruent,down,right,361.7277150483195,0
16,Control,5,45,None,Incongruent,down,right,514.5691338972754,0
16,Control,5,46,Center,Incongruent,down,right,466.16003078210423,0
16,Control,5,47,Double,Incongruent,down,right,384.46731122401775,0
16,Control,5,48,Spatial,Incongruent,down,right,474.70979057577347,0
16,Control,6,1,None,Neutral,up,left,433.872521527295,0
16,Control,6,2,Center,Neutral,up,left,341.4709716687053,0
16,Control,6,3,Double,Neutral,up,left,350.42308773369916,0
16,Control,6,4,Spatial,Neutral,up,left,290.6629533950453,0
16,Control,6,5,None,Congruent,up,left,431.4450952403219,0
16,Control,6,6,Center,Congruent,up,left,339.82261954080263,0
16,Control,6,7,Double,Congruent,up,left,236.87115531971756,0
16,Control,6,8,Spatial,Congruent,up,left,331.5489080616926,1
16,Control,6,9,None,Incongruent,up,left,409.47988798434756,0
16,Control,6,10,Center,Incongruent,up,left,468.7208317086247,0
16,Control,6,11,Double,Incongruent,up,left,429.9176075451077,0
16,Control,6,12,Spatial,Incongruent,up,left,440.48108068648116,0
16,Control,6,13,None,Neutral,down,left,430.2955887140802,0
16,Control,6,14,Center,Neutral,down,left,451.3288337806175,0
16,Control,6,15,Double,Neutral,down,left,369.21127509745645,0
16,Control,6,16,Spatial,Neutral,down,left,252.1541406221383,0
16,Control,6,17,None,Congruent,down,left,429.93997780096913,0
16,Control,6,18,Center,Congruent,down,left,431.99761941591805,0
16,Control,6,19,Double,Congruent,down,left,367.08127645176796,0
16,Control,6,20,Spatial,Congruent,down,left,366.90587950193446,0
16,Control,6,21,None,Incongruent,down,left,497.54895486811205,0
16,Control,6,22,Center,Incongruent,down,left,495.76076092785127,0
16,Control,6,23,Double,Incongruent,down,left,498.77022506924186,0
16,Control,6,24,Spatial,Incongruent,down,left,394.8322539712021,0
16,Control,6,25,None,Neutral,up,right,386.924656558215,1
16,Control,6,26,Center,Neutral,up,right,301.30253086756596,0
16,Control,6,27,Double,Neutral,up,right,341.70299400785257,0
16,Control,6,28,Spatial,Neutral,up,right,368.09105610209053,0
16,Control,6,29,None,Congruent,up,right,524.09354376267,0
16,Control,6,30,Center,Congruent,up,right,386.66730467714484,0
16,Control,6,31,Double,Congruent,up,right,298.74854605236465,0
16,Control,6,32,Spatial,Congruent,up,right,370.9041250186208,0
16,Control,6,33,None,Incongruent,up,right,442.1347628044464,1
16,Control,6,34,Center,Incongruent,up,right,472.2936817598677,0
16,Control,6,35,Double,Incongruent,up,right,495.1223675048502,0
16,Control,6,36,Spatial,Incongruent,up,right,436.1180361870082,0
16,Control,6,37,None,Neutral,down,right,439.97982609753825,0
16,Control,6,38,Center,Neutral,down,right,363.75896638609345,0
16,Control,6,39,Double,Neutral,down,right,335.99277673485847,0
16,Control,6,40,Spatial,Neutral,down,right,389.08635549113933,0
16,Control,6,41,None,Congruent,down,right,398.7237704383959,0
16,Control,6,42,Center,Congruent,down,right,308.7223727298481,0
16,Control,6,43,Double,Congruent,down,right,381.1723837529044,0
16,Control,6,44,Spatial,Congruent,down,right,311.18234498463903,0
16,Control,6,45,None,Incongruent,down,right,504.9522533680024,0
16,Control,6,46,Center,Incongruent,down,right,536.2772462567979,0
16,Control,6,47,Double,Incongruent,down,right,479.12315876073484,0
16,Control,6,48,Spatial,Incongruent,down,right,417.1853187555338,0
