subnum,group,block,trial,cue,flank,location,direction,rt,error
3,Treatment,4,31,Double,Congruent,up,right,302.26543150988044,0
3,Treatment,4,32,Spatial,Congruent,up,right,297.71728437121817,0
3,Treatment,4,33,None,Incongruent,up,right,437.4760170337909,0
3,Treatment,4,34,Center,Incongruent,up,right,483.3644033952088,0
3,Treatment,4,35,Double,Incongruent,up,right,380.4615156181185,0
3,Treatment,4,36,Spatial,Incongruent,up,right,308.2498230765547,1
3,Treatment,4,37,None,Neutral,down,right,531.0673497246258,0
3,Treatment,4,38,Center,Neutral,down,right,430.29867438060853,0
3,Treatment,4,39,Double,Neutral,down,right,415.85618006125014,0
3,Treatment,4,40,Spatial,Neutral,down,right,306.8005858211378,0
3,Treatment,4,41,None,Congruent,down,right,429.43593843748016,0
3,Treatment,4,42,Center,Congruent,down,right,410.98386281048965,0
3,Treatment,4,43,Double,Congruent,down,right,310.93806290178986,0
3,Treatment,4,44,Spatial,Congruent,down,right,333.7869336811976,0
3,Treatment,4,45,None,Incongruent,down,right,508.78708272508857,0
3,Treatment,4,46,Center,Incongruent,down,right,534.6386897236357,0
3,Treatment,4,47,Double,Incongruent,down,right,477.1066358603466,0
3,Treatment,4,48,Spatial,Incongruent,down,right,474.11165161746044,0
3,Treatment,5,1,None,Neutral,up,left,437.02734867736916,0
3,Treatment,5,2,Center,Neutral,up,left,324.37486584097155,0
3,Treatment,5,3,Double,Neutral,up,left,358.0161514019051,0
3,Treatment,5,4,Spatial,Neutral,up,left,256.7617680368763,0
3,Treatment,5,5,None,Congruent,up,left,476.44258808601353,0
3,Treatment,5,6,Center,Congruent,up,left,450.8413417357889,0
3,Treatment,5,7,Double,Congruent,up,left,371.8639611186493,1
3,Treatment,5,8,Spatial,Congruent,up,left,290.95488319510645,0
3,Treatment,5,9,None,Incongruent,up,left,554.3575125618503,0
3,Treatment,5,10,Center,Incongruent,up,left,456.96635132803425,0
3,Treatment,5,11,Double,Incongruent,up,left,425.68639511631073,0
3,Treatment,5,12,Spatial,Incongruent,up,left,466.1792711590008,0
3,Treatment,5,13,None,Neutral,down,left,392.0077171321203,0
3,Treatment,5,14,Center,Neutral,down,left,437.4479551614518,0
3,Treatment,5,15,Double,Neutral,down,left,332.8761870531625,0
3,Treatment,5,16,Spatial,Neutral,down,left,359.57066701963845,0
3,Treatment,5,17,None,Congruent,down,left,474.5688621159319,0
3,Treatment,5,18,Center,Congruent,down,left,313.2370643722837,0
3,Treatment,5,19,Double,Congruent,down,left,394.9061738917467,0
3,Treatment,5,20,Spatial,Congruent,down,left,334.4206598525587,0
3,Treatment,5,21,None,Incongruent,down,left,533.7871958321143,0
3,Treatment,5,22,Center,Incongruent,down,left,410.5701032310391,0
3,Treatment,5,23,Double,Incongruent,down,left,440.65068329712534,0
3,Treatment,5,24,Spatial,Incongruent,down,left,479.1142003877894,0
3,Treatment,5,25,None,Neutral,up,right,438.4245081904013,0
3,Treatment,5,26,Center,Neutral,up,right,421.15954741375594,0
3,Treatment,5,27,Double,Neutral,up,right,363.9552701191779,0
3,Treatment,5,28,Spatial,Neutral,up,right,288.53041726426443,0
3,Treatment,5,29,None,Congruent,up,right,429.45371545764357,0
3,Treatment,5,30,Center,Congruent,up,right,318.75044222796134,0
3,Treatment,5,31,Double,Congruent,up,right,245.19443057750146,0
3,Treatment,5,32,Spatial,Congruent,up,right,398.4561295995743,0
3,Treatment,5,33,None,Incongruent,up,right,445.6545591511285,0
3,Treatment,5,34,Center,Incongruent,up,right,358.69584936767933,0
3,Treatment,5,35,Double,Incongruent,up,right,494.7640903646284,0
3,Treatment,5,36,Spatial,Incongruent,up,right,409.40691092846305,0
3,Treatment,5,37,None,Neutral,down,right,400.01858026241956,0
3,Treatment,5,38,Center,Neutral,down,right,371.10260066989474,0
3,Treatment,5,39,Double,Neutral,down,right,353.7009329098849,0
3,Treatment,5,40,Spatial,Neutral,down,right,389.8329388227535,0
3,Treatment,5,41,None,Congruent,down,right,466.3830354250765,0
3,Treatment,5,42,Center,Congruent,down,right,293.6684702068246,0
3,Treatment,5,43,Double,Congruent,down,right,392.6699247820875,0
3,Treatment,5,44,Spatial,Congruent,down,right,376.3406832949779,0
3,Treatment,5,45,None,Incongruent,down,right,533.4130487988352,0
3,Treatment,5,46,Center,Incongruent,down,right,328.78413453578935,0
3,Treatment,5,47,Double,Incongruent,down,right,433.23212874923615,1
3,Treatment,5,48,Spatial,Incongruent,down,right,508.9816660458981,0
3,Treatment,6,1,None,Neutral,up,left,469.83972693197654,0
3,Treatment,6,2,Center,Neutral,up,left,294.5361909677068,0
3,Treatment,6,3,Double,Neutral,up,left,291.81656440582816,0
3,Treatment,6,4,Spatial,Neutral,up,left,364.5554776157775,0
3,Treatment,6,5,None,Congruent,up,left,421.29722572138576,0
3,Treatment,6,6,Center,Congruent,up,left,428.06452819387414,0
3,Treatment,6,7,Double,Congruent,up,left,389.6913330838654,0
3,Treatment,6,8,Spatial,Congruent,up,left,344.04996817545856,0
3,Treatment,6,9,None,Incongruent,up,left,509.18309213996406,1
3,Treatment,6,10,Center,Incongruent,up,left,458.3127517695665,0
3,Treatment,6,11,Double,Incongruent,up,left,381.52004668928737,0
3,Treatment,6,12,Spatial,Incongruent,up,left,527.4746660309728,0
3,Treatment,6,13,None,Neutral,down,left,359.3997296287333,0
3,Treatment,6,14,Center,Neutral,down,left,379.1519253608881,0
3,Treatment,6,15,Double,Neutral,down,left,347.78403236891677,0
3,Treatment,6,16,Spatial,Neutral,down,left,430.0056166677705,0
3,Treatment,6,17,None,Congruent,down,left,480.5720088089615,0
3,Treatment,6,18,Center,Congruent,down,left,351.8141722046686,0
3,Treatment,6,19,Double,Congruent,down,left,385.27103976875117,0
3,Treatment,6,20,Spatial,Congruent,down,left,398.2730975099373,0
3,Treatment,6,21,None,Incongruent,down,left,611.8161419753451,0
3,Treatment,6,22,Center,Incongruent,down,left,465.11325380844266,0
3,Treatment,6,23,Double,Incongruent,down,left,392.8746698884485,0
3,Treatment,6,24,Spatial,Incongruent,down,left,360.82288432520943,0
3,Treatment,6,25,None,Neutral,up,right,530.2859290217093,0
3,Treatment,6,26,Center,Neutral,up,right,276.4714258071259,0
3,Treatment,6,27,Double,Neutral,up,right,527.7871184440928,0
3,Treatment,6,28,Spatial,Neutral,up,right,326.932470295635,0
3,Treatment,6,29,None,Congruent,up,right,407.28033704431397,0
3,Treatment,6,30,Center,Congruent,up,right,387.8780277731976,0
3,Treatment,6,31,Double,Congruent,up,right,421.6694363932628,0
3,Treatment,6,32,Spatial,Congruent,up,right,355.1414137917176,0
3,Treatment,6,33,None,Incongruent,up,right,402.19248887637605,0
3,Treatment,6,34,Center,Incongruent,up,right,467.67683547346826,0
3,Treatment,6,35,Double,Incongruent,up,right,467.52122568712116,0
3,Treatment,6,36,Spatial,Incongruent,up,right,442.97754352672484,0
3,Treatment,6,37,None,Neutral,down,right,378.4289636196307,1
3,Treatment,6,38,Center,Neutral,down,right,261.448855931926,0
3,Treatment,6,39,Double,Neutral,down,right,358.7711846087739,0
3,Treatment,6,40,Spatial,Neutral,down,right,292.78506245451297,0
3,Treatment,6,41,None,Congruent,down,right,391.70550007784493,0
3,Treatment,6,42,Center,Congruent,down,right,332.3110366640041,0
3,Treatment,6,43,Double,Congruent,down,right,355.09977750727387,0
3,Treatment,6,44,Spatial,Congruent,down,right,324.4391468538197,0
3,Treatment,6,45,None,Incongruent,down,right,539.8046356619917,0
3,Treatment,6,46,Center,Incongruent,down,right,499.321417193789,1
3,Treatment,6,47,Double,Incongruent,down,right,405.2734168791287,0
3,Treatment,6,48,Spatial,Incongruent,down,right,394.55910142423943,0
